縣市,行政區,BUILD,平均單價元平方公尺,交易筆數
宜蘭縣,五結鄉,新成屋,51828.18,11
宜蘭縣,冬山鄉,中古屋,39024.84,19
宜蘭縣,冬山鄉,新成屋,27445.0,3
宜蘭縣,南澳鄉,中古屋,14088.0,1
宜蘭縣,員山鄉,中古屋,29021.32,19
宜蘭縣,員山鄉,新成屋,46007.0,2
宜蘭縣,壯圍鄉,中古屋,23211.0,3
宜蘭縣,壯圍鄉,新成屋,51881.0,2
宜蘭縣,宜蘭市,中古屋,37328.74,446
宜蘭縣,宜蘭市,新成屋,65051.18,11
宜蘭縣,礁溪鄉,中古屋,57567.51,265
宜蘭縣,礁溪鄉,新成屋,76447.07,27
宜蘭縣,羅東鎮,中古屋,39800.94,295
宜蘭縣,羅東鎮,新成屋,67737.0,8
宜蘭縣,蘇澳鎮,中古屋,18202.35,49
宜蘭縣,蘇澳鎮,新成屋,25936.5,2
宜蘭縣,頭城鎮,中古屋,47254.43,23
宜蘭縣,頭城鎮,新成屋,44937.0,1
屏東縣,內埔鄉,中古屋,174.0,1
屏東縣,屏東市,中古屋,119.36,11
屏東縣,東港鎮,中古屋,56.0,1
屏東縣,潮州鎮,中古屋,63.0,5
彰化縣,二林鎮,中古屋,25260.89,9
彰化縣,二林鎮,新成屋,33987.33,3
彰化縣,二水鄉,中古屋,13818.0,14
彰化縣,伸港鄉,中古屋,25045.5,8
彰化縣,北斗鎮,中古屋,29936.5,30
彰化縣,北斗鎮,新成屋,40664.12,8
彰化縣,和美鎮,中古屋,34632.5,38
彰化縣,和美鎮,新成屋,44848.29,7
彰化縣,員林市,中古屋,32830.42,181
彰化縣,員林市,新成屋,52923.0,30
彰化縣,埔心鄉,中古屋,32506.0,8
彰化縣,埔心鄉,新成屋,45652.83,6
彰化縣,埔鹽鄉,中古屋,28592.5,2
彰化縣,埤頭鄉,中古屋,34125.5,2
彰化縣,大村鄉,中古屋,47070.0,2
彰化縣,彰化市,中古屋,36947.54,384
彰化縣,彰化市,新成屋,51572.0,34
彰化縣,永靖鄉,中古屋,34741.71,7
彰化縣,永靖鄉,新成屋,39970.0,1
彰化縣,溪州鄉,中古屋,39937.0,1
彰化縣,溪州鄉,新成屋,30531.0,3
彰化縣,溪湖鎮,中古屋,37249.3,20
彰化縣,溪湖鎮,新成屋,39431.25,12
彰化縣,田中鎮,中古屋,25649.11,19
彰化縣,田中鎮,新成屋,36345.5,6
彰化縣,田尾鄉,中古屋,32870.5,2
彰化縣,社頭鄉,中古屋,27698.91,11
彰化縣,社頭鄉,新成屋,39778.5,2
彰化縣,福興鄉,中古屋,37361.5,4
彰化縣,秀水鄉,中古屋,31586.29,7
彰化縣,線西鄉,中古屋,27056.0,1
彰化縣,線西鄉,新成屋,34288.5,2
彰化縣,芬園鄉,中古屋,21049.0,1
彰化縣,花壇鄉,中古屋,38900.0,2
彰化縣,花壇鄉,新成屋,35268.67,3
彰化縣,芳苑鄉,中古屋,16598.0,1
彰化縣,鹿港鎮,中古屋,40497.34,35
彰化縣,鹿港鎮,新成屋,59331.69,13
新北市,三峽區,中古屋,66615.63,472
新北市,三峽區,新成屋,82973.18,117
新北市,三芝區,中古屋,27152.6,131
新北市,三重區,中古屋,106808.11,846
新北市,三重區,新成屋,131358.25,260
新北市,中和區,中古屋,112181.09,1397
新北市,中和區,新成屋,123482.99,373
新北市,五股區,中古屋,66918.86,235
新北市,五股區,新成屋,86046.61,46
新北市,八里區,中古屋,68169.8,241
新北市,八里區,新成屋,84201.54,220
新北市,土城區,中古屋,94664.69,716
新北市,土城區,新成屋,98580.11,81
新北市,新店區,中古屋,112288.69,808
新北市,新店區,新成屋,130667.12,267
新北市,新莊區,中古屋,85174.06,1225
新北市,新莊區,新成屋,111457.52,352
新北市,板橋區,中古屋,119376.52,1203
新北市,板橋區,新成屋,150958.93,452
新北市,林口區,中古屋,66517.39,515
新北市,林口區,新成屋,79895.11,301
新北市,樹林區,中古屋,75117.28,391
新北市,樹林區,新成屋,86524.42,89
新北市,永和區,中古屋,127504.04,499
新北市,永和區,新成屋,130120.59,61
新北市,汐止區,中古屋,79619.6,1107
新北市,汐止區,新成屋,86690.87,205
新北市,泰山區,中古屋,69924.68,154
新北市,泰山區,新成屋,55155.08,36
新北市,淡水區,中古屋,63254.68,1273
新北市,淡水區,新成屋,70935.46,594
新北市,深坑區,中古屋,86823.48,46
新北市,深坑區,新成屋,88498.0,3
新北市,瑞芳區,中古屋,18811.0,2
新北市,石碇區,中古屋,40117.0,3
新北市,石門區,中古屋,28385.5,2
新北市,萬里區,中古屋,43510.8,10
新北市,蘆洲區,中古屋,94853.06,621
新北市,蘆洲區,新成屋,132578.81,127
新北市,貢寮區,中古屋,16842.33,6
新北市,金山區,中古屋,26147.05,19
新北市,雙溪區,中古屋,15823.0,2
新北市,鶯歌區,中古屋,49166.55,170
新北市,鶯歌區,新成屋,65566.27,45
新竹市,新竹市,中古屋,46901.54,1305
新竹市,新竹市,新成屋,69349.83,543
新竹縣,北埔鄉,新成屋,48124.0,1
新竹縣,寶山鄉,中古屋,26436.82,22
新竹縣,新埔鎮,中古屋,39424.5,2
新竹縣,新豐鄉,中古屋,28734.46,72
新竹縣,新豐鄉,新成屋,52954.5,6
新竹縣,湖口鄉,中古屋,29071.82,39
新竹縣,湖口鄉,新成屋,37036.25,8
新竹縣,竹北市,中古屋,56245.95,714
新竹縣,竹北市,新成屋,73409.09,790
新竹縣,竹東鎮,中古屋,29165.82,360
新竹縣,竹東鎮,新成屋,52013.04,46
新竹縣,芎林鄉,中古屋,25325.64,11
新竹縣,關西鎮,中古屋,22453.52,27
桃園市,中壢區,中古屋,48420.21,2089
桃園市,中壢區,新成屋,61431.99,501
桃園市,八德區,中古屋,43637.61,556
桃園市,八德區,新成屋,50174.93,194
桃園市,大園區,中古屋,40364.02,122
桃園市,大園區,新成屋,66350.79,57
桃園市,大溪區,中古屋,31530.04,110
桃園市,大溪區,新成屋,54007.33,12
桃園市,平鎮區,中古屋,39541.95,867
桃園市,平鎮區,新成屋,50793.53,92
桃園市,新屋區,中古屋,41173.88,8
桃園市,新屋區,新成屋,61761.0,6
桃園市,桃園區,中古屋,54452.45,2846
桃園市,桃園區,新成屋,70727.46,604
桃園市,楊梅區,中古屋,30094.64,768
桃園市,楊梅區,新成屋,41424.52,122
桃園市,蘆竹區,中古屋,59042.33,984
桃園市,蘆竹區,新成屋,81476.03,366
桃園市,觀音區,中古屋,34896.41,17
桃園市,觀音區,新成屋,46948.5,8
桃園市,龍潭區,中古屋,35481.75,71
桃園市,龍潭區,新成屋,56123.0,6
桃園市,龜山區,中古屋,58620.9,487
桃園市,龜山區,新成屋,52105.85,235
澎湖縣,馬公市,中古屋,30413.64,47
花蓮縣,光復鄉,中古屋,15842.0,5
花蓮縣,吉安鄉,中古屋,36536.21,167
花蓮縣,吉安鄉,新成屋,46845.23,13
花蓮縣,壽豐鄉,中古屋,15958.27,52
花蓮縣,新城鄉,中古屋,28145.06,31
花蓮縣,新城鄉,新成屋,34837.0,1
花蓮縣,玉里鎮,中古屋,24859.36,11
花蓮縣,玉里鎮,新成屋,33379.0,1
花蓮縣,瑞穗鄉,中古屋,18368.0,1
花蓮縣,花蓮市,中古屋,32480.06,793
花蓮縣,花蓮市,新成屋,30945.06,18
花蓮縣,鳳林鎮,中古屋,17030.25,4
苗栗縣,三義鄉,中古屋,24700.0,1
苗栗縣,三義鄉,新成屋,73101.0,1
苗栗縣,公館鄉,中古屋,26640.67,12
苗栗縣,公館鄉,新成屋,46217.0,1
苗栗縣,卓蘭鎮,中古屋,30873.5,2
苗栗縣,南庄鄉,新成屋,26161.0,1
苗栗縣,大湖鄉,中古屋,22654.0,3
苗栗縣,後龍鎮,中古屋,36604.4,5
苗栗縣,後龍鎮,新成屋,47657.5,2
苗栗縣,竹南鎮,中古屋,32498.36,138
苗栗縣,竹南鎮,新成屋,43151.82,71
苗栗縣,苑裡鎮,中古屋,32813.67,12
苗栗縣,苑裡鎮,新成屋,47151.0,1
苗栗縣,苗栗市,中古屋,25994.46,143
苗栗縣,苗栗市,新成屋,44720.43,14
苗栗縣,通霄鎮,中古屋,19324.0,4
苗栗縣,通霄鎮,新成屋,32857.0,2
苗栗縣,造橋鄉,中古屋,20851.0,2
苗栗縣,銅鑼鄉,中古屋,23168.0,1
苗栗縣,頭份市,中古屋,34879.79,172
苗栗縣,頭份市,新成屋,52236.42,83
金門縣,金城鎮,中古屋,64031.67,3
金門縣,金城鎮,新成屋,55659.67,3
金門縣,金寧鄉,新成屋,79043.0,1
金門縣,金沙鎮,中古屋,51390.0,1
金門縣,金湖鎮,中古屋,73643.0,1
金門縣,金湖鎮,新成屋,65356.0,2
雲林縣,元長鄉,中古屋,19338.25,4
雲林縣,北港鎮,中古屋,20420.89,19
雲林縣,北港鎮,新成屋,35499.56,9
雲林縣,古坑鄉,中古屋,12641.5,2
雲林縣,台西鄉,中古屋,27770.0,1
雲林縣,四湖鄉,中古屋,15487.5,2
雲林縣,土庫鎮,中古屋,21878.0,3
雲林縣,土庫鎮,新成屋,32464.58,12
雲林縣,大埤鄉,中古屋,20113.0,1
雲林縣,大埤鄉,新成屋,35290.0,1
雲林縣,崙背鄉,中古屋,19850.0,2
雲林縣,崙背鄉,新成屋,36896.0,1
雲林縣,斗六市,中古屋,29043.82,174
雲林縣,斗六市,新成屋,45850.29,45
雲林縣,斗南鎮,中古屋,20178.31,35
雲林縣,斗南鎮,新成屋,35557.0,2
雲林縣,東勢鄉,中古屋,16600.0,3
雲林縣,林內鄉,中古屋,14232.57,7
雲林縣,水林鄉,新成屋,23424.0,1
雲林縣,莿桐鄉,中古屋,13675.5,2
雲林縣,莿桐鄉,新成屋,29012.0,1
雲林縣,虎尾鎮,中古屋,25574.91,158
雲林縣,虎尾鎮,新成屋,45246.67,3
雲林縣,褒忠鄉,中古屋,18354.0,2
雲林縣,西螺鎮,中古屋,27339.07,29
雲林縣,西螺鎮,新成屋,62683.0,3
雲林縣,麥寮鄉,中古屋,19942.5,24
高雄市,三民區,中古屋,41342.45,1020
高雄市,三民區,新成屋,62715.8,64
高雄市,仁武區,中古屋,39210.0,149
高雄市,仁武區,新成屋,66255.65,74
高雄市,前金區,中古屋,43381.29,94
高雄市,前金區,新成屋,78269.0,2
高雄市,前鎮區,中古屋,39469.68,460
高雄市,前鎮區,新成屋,58956.56,39
高雄市,大寮區,中古屋,23055.47,263
高雄市,大寮區,新成屋,55017.34,32
高雄市,大樹區,中古屋,14697.24,42
高雄市,大社區,中古屋,27093.78,83
高雄市,大社區,新成屋,56042.75,4
高雄市,小港區,中古屋,28023.57,298
高雄市,小港區,新成屋,56355.24,38
高雄市,岡山區,中古屋,29025.18,187
高雄市,岡山區,新成屋,59327.86,7
高雄市,左營區,中古屋,44693.22,836
高雄市,左營區,新成屋,56497.95,98
高雄市,彌陀區,中古屋,16884.83,6
高雄市,彌陀區,新成屋,38929.0,1
高雄市,新興區,中古屋,44431.07,75
高雄市,新興區,新成屋,315.0,2
高雄市,旗山區,中古屋,26516.07,14
高雄市,旗津區,中古屋,22488.4,10
高雄市,林園區,中古屋,15033.56,63
高雄市,林園區,新成屋,37196.0,7
高雄市,梓官區,中古屋,30945.0,4
高雄市,梓官區,新成屋,48700.0,1
高雄市,楠梓區,中古屋,32760.25,541
高雄市,楠梓區,新成屋,48037.17,140
高雄市,橋頭區,中古屋,26396.52,25
高雄市,橋頭區,新成屋,49417.4,5
高雄市,湖內區,中古屋,17837.17,60
高雄市,湖內區,新成屋,37743.33,18
高雄市,燕巢區,中古屋,32970.54,13
高雄市,燕巢區,新成屋,44450.33,6
高雄市,甲仙區,中古屋,14439.0,2
高雄市,美濃區,中古屋,23151.67,6
高雄市,美濃區,新成屋,51045.0,2
高雄市,苓雅區,中古屋,45504.41,426
高雄市,苓雅區,新成屋,77002.82,57
高雄市,茄萣區,中古屋,13948.5,26
高雄市,茄萣區,新成屋,37043.75,4
高雄市,路竹區,中古屋,27754.26,27
高雄市,路竹區,新成屋,68109.6,5
高雄市,阿蓮區,中古屋,23830.83,12
高雄市,阿蓮區,新成屋,46288.0,1
高雄市,鳥松區,中古屋,38824.28,145
高雄市,鳥松區,新成屋,63390.58,24
高雄市,鳳山區,中古屋,33663.21,1151
高雄市,鳳山區,新成屋,30852.39,1658
高雄市,鹽埕區,中古屋,36310.97,39
高雄市,鼓山區,中古屋,52386.88,483
高雄市,鼓山區,新成屋,75006.89,253
