縣市,行政區,BUILD,平均單價元平方公尺,交易筆數
台中市,豐原區,新成屋,100818.9,30
台中市,霧峰區,中古屋,59499.57,23
台中市,霧峰區,新成屋,94113.0,3
台中市,龍井區,中古屋,61122.32,140
台中市,龍井區,新成屋,66283.86,28
台北市,中山區,中古屋,225027.73,601
台北市,中山區,新成屋,375237.46,67
台北市,中正區,中古屋,253149.25,310
台北市,中正區,新成屋,415570.34,32
台北市,信義區,中古屋,259361.37,558
台北市,信義區,新成屋,298329.68,19
台北市,內湖區,中古屋,194320.62,1196
台北市,內湖區,新成屋,218603.87,61
台北市,北投區,中古屋,158534.61,833
台北市,北投區,新成屋,217617.55,104
台北市,南港區,中古屋,209634.76,334
台北市,南港區,新成屋,303407.92,52
台北市,士林區,中古屋,193492.96,806
台北市,士林區,新成屋,249900.0,44
台北市,大同區,中古屋,169290.34,170
台北市,大同區,新成屋,227244.87,83
台北市,大安區,中古屋,300157.18,780
台北市,大安區,新成屋,424018.12,33
台北市,文山區,中古屋,172964.63,909
台北市,文山區,新成屋,219333.44,63
台北市,松山區,中古屋,246224.04,413
台北市,松山區,新成屋,451612.27,22
台北市,萬華區,中古屋,151935.54,271
台北市,萬華區,新成屋,208101.15,33
台南市,七股區,中古屋,44628.0,3
台南市,下營區,中古屋,35792.88,8
台南市,下營區,新成屋,77882.0,8
台南市,中西區,中古屋,68772.91,232
台南市,中西區,新成屋,110874.9,10
台南市,仁德區,中古屋,61586.8,200
台南市,仁德區,新成屋,88762.86,29
台南市,佳里區,中古屋,43079.23,43
台南市,佳里區,新成屋,78635.45,11
台南市,六甲區,中古屋,26444.0,5
台南市,六甲區,新成屋,65390.0,6
台南市,北區,中古屋,69575.76,430
台南市,北區,新成屋,127046.95,85
台南市,南區,中古屋,53651.27,450
台南市,南區,新成屋,90763.77,73
台南市,善化區,中古屋,84880.33,75
台南市,善化區,新成屋,106227.43,53
台南市,大內區,中古屋,34313.0,3
台南市,大內區,新成屋,62772.0,2
台南市,學甲區,中古屋,32706.23,13
台南市,學甲區,新成屋,62708.83,6
台南市,安南區,中古屋,62934.8,487
台南市,安南區,新成屋,90813.55,266
台南市,安定區,中古屋,120085.0,2
台南市,安定區,新成屋,92897.47,15
台南市,安平區,中古屋,61354.4,359
台南市,安平區,新成屋,105237.98,61
台南市,官田區,中古屋,37195.58,12
台南市,官田區,新成屋,75461.33,6
台南市,將軍區,新成屋,54829.0,1
台南市,山上區,中古屋,62616.0,3
台南市,後壁區,中古屋,33401.5,2
台南市,新化區,中古屋,46987.96,25
台南市,新化區,新成屋,109390.75,4
台南市,新市區,中古屋,65170.3,44
台南市,新市區,新成屋,98424.47,34
台南市,新營區,中古屋,38645.95,144
台南市,新營區,新成屋,77339.44,34
台南市,東區,中古屋,67966.0,960
台南市,東區,新成屋,115091.0,74
台南市,東山區,中古屋,30284.4,5
台南市,柳營區,中古屋,30513.13,15
台南市,柳營區,新成屋,71805.0,2
台南市,楠西區,中古屋,37969.82,11
台南市,歸仁區,中古屋,55050.19,72
台南市,歸仁區,新成屋,69053.98,56
台南市,永康區,中古屋,61226.96,1111
台南市,永康區,新成屋,82515.58,207
台南市,玉井區,中古屋,32536.5,12
台南市,白河區,中古屋,47334.62,21
台南市,白河區,新成屋,88503.0,2
台南市,西港區,中古屋,42447.8,20
台南市,西港區,新成屋,72908.25,8
台南市,關廟區,中古屋,41809.21,19
台南市,關廟區,新成屋,80465.67,9
台南市,鹽水區,中古屋,30637.6,25
台南市,麻豆區,中古屋,39672.5,30
台南市,麻豆區,新成屋,74399.36,11
台東縣,卑南鄉,中古屋,30488.0,2
台東縣,台東市,中古屋,55368.99,245
台東縣,台東市,新成屋,74860.43,7
台東縣,大武鄉,中古屋,19731.0,1
台東縣,太麻里鄉,中古屋,32198.0,3
台東縣,成功鎮,中古屋,43824.5,4
台東縣,東河鄉,中古屋,79138.0,1
台東縣,池上鄉,中古屋,83845.33,3
台東縣,關山鎮,中古屋,38832.0,2
台東縣,鹿野鄉,中古屋,19857.0,2
嘉義市,嘉義市,中古屋,56021.92,960
嘉義市,嘉義市,新成屋,88514.35,60
嘉義縣,中埔鄉,中古屋,51979.15,26
嘉義縣,中埔鄉,新成屋,85725.0,1
嘉義縣,大埔鄉,中古屋,18916.0,1
嘉義縣,大林鎮,中古屋,54591.85,26
嘉義縣,大林鎮,新成屋,72479.43,7
嘉義縣,太保市,中古屋,55868.89,99
嘉義縣,太保市,新成屋,79405.2,5
嘉義縣,布袋鎮,中古屋,24076.2,5
嘉義縣,新港鄉,中古屋,54156.5,2
嘉義縣,朴子市,中古屋,53670.57,162
嘉義縣,朴子市,新成屋,57761.67,290
嘉義縣,梅山鄉,中古屋,32427.0,9
嘉義縣,民雄鄉,中古屋,43595.69,62
嘉義縣,民雄鄉,新成屋,71079.0,4
嘉義縣,水上鄉,中古屋,69633.89,9
嘉義縣,水上鄉,新成屋,75498.5,2
嘉義縣,溪口鄉,中古屋,54551.0,1
嘉義縣,番路鄉,中古屋,37678.68,25
嘉義縣,番路鄉,新成屋,73823.0,4
嘉義縣,竹崎鄉,中古屋,38299.0,1
嘉義縣,義竹鄉,中古屋,10078.0,2
基隆市,七堵區,中古屋,68293.77,124
基隆市,七堵區,新成屋,81575.0,2
基隆市,中山區,中古屋,50456.69,118
基隆市,中山區,新成屋,100017.5,8
基隆市,中正區,中古屋,54245.5,617
基隆市,中正區,新成屋,75977.04,84
基隆市,仁愛區,中古屋,56332.38,61
基隆市,信義區,中古屋,59217.68,261
基隆市,信義區,新成屋,66497.42,19
基隆市,安樂區,中古屋,65648.24,688
基隆市,安樂區,新成屋,92174.84,49
基隆市,暖暖區,中古屋,55039.14,286
基隆市,暖暖區,新成屋,90194.33,6
宜蘭縣,三星鄉,中古屋,55499.0,4
宜蘭縣,三星鄉,新成屋,54868.0,1
宜蘭縣,五結鄉,中古屋,65733.07,41
宜蘭縣,冬山鄉,中古屋,80168.71,21
宜蘭縣,冬山鄉,新成屋,67569.17,6
宜蘭縣,員山鄉,中古屋,56350.71,7
宜蘭縣,員山鄉,新成屋,77884.0,6
宜蘭縣,壯圍鄉,中古屋,44656.0,5
宜蘭縣,壯圍鄉,新成屋,81471.2,5
宜蘭縣,宜蘭市,中古屋,60463.86,368
宜蘭縣,宜蘭市,新成屋,98719.17,103
宜蘭縣,礁溪鄉,中古屋,69794.38,246
宜蘭縣,礁溪鄉,新成屋,106078.67,9
宜蘭縣,羅東鎮,中古屋,63512.06,190
宜蘭縣,羅東鎮,新成屋,96345.2,15
宜蘭縣,蘇澳鎮,中古屋,24365.61,46
宜蘭縣,蘇澳鎮,新成屋,62319.6,10
宜蘭縣,頭城鎮,中古屋,69557.34,71
宜蘭縣,頭城鎮,新成屋,73805.11,18
屏東縣,九如鄉,中古屋,40794.65,17
屏東縣,九如鄉,新成屋,39909.5,2
屏東縣,佳冬鄉,中古屋,31884.4,5
屏東縣,佳冬鄉,新成屋,57596.0,2
屏東縣,內埔鄉,中古屋,40107.06,33
屏東縣,內埔鄉,新成屋,65899.07,58
屏東縣,南州鄉,中古屋,36960.0,2
屏東縣,南州鄉,新成屋,62541.67,3
屏東縣,屏東市,中古屋,48924.52,504
屏東縣,屏東市,新成屋,80819.33,83
屏東縣,崁頂鄉,中古屋,43005.0,1
屏東縣,恆春鎮,中古屋,39588.1,59
屏東縣,恆春鎮,新成屋,70869.67,3
屏東縣,新園鄉,中古屋,50016.83,6
屏東縣,新園鄉,新成屋,63185.67,3
屏東縣,新埤鄉,中古屋,27212.0,1
屏東縣,東港鎮,中古屋,42408.56,68
屏東縣,東港鎮,新成屋,72934.23,71
屏東縣,枋寮鄉,中古屋,28850.62,8
屏東縣,枋寮鄉,新成屋,52746.0,2
屏東縣,林邊鄉,中古屋,20915.0,6
屏東縣,林邊鄉,新成屋,58321.0,1
屏東縣,潮州鎮,中古屋,41880.81,116
屏東縣,潮州鎮,新成屋,62753.31,105
屏東縣,琉球鄉,中古屋,75860.67,3
屏東縣,竹田鄉,中古屋,26884.0,1
屏東縣,萬丹鄉,中古屋,45717.43,7
屏東縣,萬丹鄉,新成屋,56083.8,5
屏東縣,萬巒鄉,中古屋,47007.0,1
屏東縣,萬巒鄉,新成屋,71098.0,1
屏東縣,車城鄉,中古屋,38736.0,2
屏東縣,里港鄉,中古屋,40191.7,10
屏東縣,里港鄉,新成屋,59467.25,4
屏東縣,長治鄉,中古屋,46468.3,27
屏東縣,長治鄉,新成屋,62254.7,23
屏東縣,高樹鄉,中古屋,24800.25,4
屏東縣,鹽埔鄉,中古屋,33959.2,5
屏東縣,麟洛鄉,中古屋,38945.33,3
屏東縣,麟洛鄉,新成屋,102634.0,1
彰化縣,二林鎮,中古屋,37117.45,29
彰化縣,二林鎮,新成屋,69968.85,27
彰化縣,二水鄉,中古屋,37012.33,3
彰化縣,伸港鄉,中古屋,61580.71,14
彰化縣,伸港鄉,新成屋,90812.0,2
彰化縣,北斗鎮,中古屋,52421.69,13
彰化縣,北斗鎮,新成屋,84446.31,13
彰化縣,和美鎮,中古屋,58684.67,36
彰化縣,和美鎮,新成屋,92437.87,15
彰化縣,員林市,中古屋,58967.41,201
彰化縣,員林市,新成屋,87604.72,64
彰化縣,埔心鄉,中古屋,57254.33,6
彰化縣,埔心鄉,新成屋,66000.4,5
彰化縣,埔鹽鄉,中古屋,51124.4,5
彰化縣,埔鹽鄉,新成屋,72569.0,1
彰化縣,埤頭鄉,中古屋,50227.25,4
彰化縣,大城鄉,中古屋,8091.0,1
彰化縣,大村鄉,中古屋,64899.67,3
彰化縣,大村鄉,新成屋,77473.0,1
彰化縣,彰化市,中古屋,59037.23,388
彰化縣,彰化市,新成屋,91059.2,30
彰化縣,永靖鄉,中古屋,60510.0,7
彰化縣,溪州鄉,中古屋,39448.17,6
彰化縣,溪州鄉,新成屋,59731.0,1
彰化縣,溪湖鎮,中古屋,53250.43,23
彰化縣,溪湖鎮,新成屋,74631.61,18
彰化縣,田中鎮,中古屋,39817.84,32
彰化縣,田中鎮,新成屋,71871.5,4
彰化縣,田尾鄉,新成屋,57515.0,1
彰化縣,社頭鄉,中古屋,48091.25,4
彰化縣,社頭鄉,新成屋,56771.5,4
彰化縣,福興鄉,中古屋,37348.0,5
彰化縣,秀水鄉,中古屋,52394.5,4
彰化縣,秀水鄉,新成屋,88871.0,1
彰化縣,竹塘鄉,中古屋,66111.5,2
彰化縣,線西鄉,中古屋,59498.0,2
彰化縣,線西鄉,新成屋,51015.25,4
彰化縣,芬園鄉,中古屋,50531.0,1
彰化縣,芬園鄉,新成屋,89927.5,2
彰化縣,花壇鄉,中古屋,73019.6,5
彰化縣,花壇鄉,新成屋,81634.0,2
彰化縣,芳苑鄉,中古屋,42590.0,2
彰化縣,鹿港鎮,中古屋,67713.5,30
彰化縣,鹿港鎮,新成屋,103803.0,2
新北市,三峽區,中古屋,125207.94,804
新北市,三峽區,新成屋,111639.87,23
新北市,三芝區,中古屋,36447.58,111
新北市,三重區,中古屋,144078.58,996
新北市,三重區,新成屋,158455.68,216
新北市,中和區,中古屋,153549.88,1658
新北市,中和區,新成屋,168873.24,219
新北市,五股區,中古屋,97122.81,404
新北市,五股區,新成屋,126058.84,67
新北市,八里區,中古屋,77165.97,317
新北市,八里區,新成屋,86144.99,78
新北市,土城區,中古屋,131433.04,677
新北市,土城區,新成屋,149348.04,138
新北市,新店區,中古屋,147278.0,1085
新北市,新店區,新成屋,191618.48,197
新北市,新莊區,中古屋,130481.58,1699
新北市,新莊區,新成屋,170194.37,202
新北市,板橋區,中古屋,161331.39,1381
新北市,板橋區,新成屋,196356.86,262
新北市,林口區,中古屋,109773.22,742
新北市,林口區,新成屋,143179.74,142
新北市,樹林區,中古屋,101647.67,439
新北市,樹林區,新成屋,138874.06,18
新北市,永和區,中古屋,168132.07,505
新北市,永和區,新成屋,189901.07,29
新北市,汐止區,中古屋,119214.94,1095
新北市,汐止區,新成屋,136775.15,188
新北市,泰山區,中古屋,108517.84,204
新北市,泰山區,新成屋,164250.75,71
新北市,淡水區,中古屋,81527.35,2304
新北市,淡水區,新成屋,87963.54,492
新北市,深坑區,中古屋,97873.91,46
新北市,瑞芳區,中古屋,26477.2,5
新北市,萬里區,中古屋,44225.71,38
新北市,蘆洲區,中古屋,129967.52,683
新北市,蘆洲區,新成屋,168003.05,44
新北市,貢寮區,中古屋,27921.0,3
新北市,金山區,中古屋,43037.0,26
新北市,金山區,新成屋,81220.22,18
新北市,鶯歌區,中古屋,82055.39,227
新北市,鶯歌區,新成屋,107131.23,102
新竹市,新竹市,中古屋,106684.57,1658
新竹市,新竹市,新成屋,121903.02,127
新竹縣,北埔鄉,中古屋,53670.0,4
新竹縣,寶山鄉,中古屋,78851.7,54
新竹縣,新埔鎮,中古屋,77783.0,1
新竹縣,新埔鎮,新成屋,96916.85,13
新竹縣,新豐鄉,中古屋,82971.22,77
新竹縣,新豐鄉,新成屋,91980.9,39
新竹縣,橫山鄉,中古屋,45800.5,2
新竹縣,橫山鄉,新成屋,65725.67,3
新竹縣,湖口鄉,中古屋,53647.88,60
新竹縣,湖口鄉,新成屋,74245.09,22
新竹縣,竹北市,中古屋,124306.23,1151
新竹縣,竹北市,新成屋,151947.63,218
新竹縣,竹東鎮,中古屋,62554.86,261
新竹縣,竹東鎮,新成屋,98154.79,29
新竹縣,芎林鄉,中古屋,61510.0,8
新竹縣,芎林鄉,新成屋,154887.0,1
新竹縣,關西鎮,中古屋,30701.12,33
新竹縣,關西鎮,新成屋,62547.67,3
桃園市,中壢區,中古屋,80647.42,2194
桃園市,中壢區,新成屋,113002.19,351
桃園市,八德區,中古屋,73205.76,609
桃園市,八德區,新成屋,97022.58,105
桃園市,大園區,中古屋,86140.48,256
桃園市,大園區,新成屋,94684.81,188
桃園市,大溪區,中古屋,54057.86,167
桃園市,大溪區,新成屋,56678.07,14
桃園市,平鎮區,中古屋,67001.11,665
桃園市,平鎮區,新成屋,84769.32,69
桃園市,新屋區,中古屋,79064.22,18
桃園市,新屋區,新成屋,74735.3,10
桃園市,桃園區,中古屋,80867.15,2913
桃園市,桃園區,新成屋,118602.92,478
桃園市,楊梅區,中古屋,57500.92,675
桃園市,楊梅區,新成屋,74138.21,149
桃園市,蘆竹區,中古屋,84222.98,897
桃園市,蘆竹區,新成屋,105991.75,36
桃園市,觀音區,中古屋,52688.07,46
桃園市,觀音區,新成屋,77099.62,81
桃園市,龍潭區,中古屋,55833.25,81
桃園市,龍潭區,新成屋,94165.83,18
桃園市,龜山區,中古屋,88489.69,699
桃園市,龜山區,新成屋,104181.37,237
澎湖縣,馬公市,中古屋,54815.18,85
澎湖縣,馬公市,新成屋,73387.25,4
花蓮縣,光復鄉,中古屋,23621.8,5
花蓮縣,吉安鄉,中古屋,48181.11,101
花蓮縣,吉安鄉,新成屋,54930.83,18
花蓮縣,壽豐鄉,中古屋,44620.33,15
花蓮縣,壽豐鄉,新成屋,52920.0,1
花蓮縣,富里鄉,中古屋,11770.0,1
花蓮縣,新城鄉,中古屋,41630.55,20
花蓮縣,新城鄉,新成屋,18649.71,7
花蓮縣,玉里鎮,中古屋,43629.82,17
花蓮縣,瑞穗鄉,中古屋,36960.78,9
花蓮縣,秀林鄉,中古屋,5708.0,1
花蓮縣,花蓮市,中古屋,54540.5,455
花蓮縣,花蓮市,新成屋,59365.59,22
花蓮縣,豐濱鄉,中古屋,9497.0,1
花蓮縣,鳳林鎮,中古屋,20815.57,7
苗栗縣,三灣鄉,新成屋,50833.0,1
苗栗縣,三義鄉,新成屋,62159.0,1
苗栗縣,公館鄉,中古屋,44443.21,14
苗栗縣,公館鄉,新成屋,73614.0,4
苗栗縣,卓蘭鎮,中古屋,49063.8,5
苗栗縣,大湖鄉,中古屋,28241.75,4
苗栗縣,後龍鎮,中古屋,42785.0,18
苗栗縣,後龍鎮,新成屋,72263.39,18
苗栗縣,竹南鎮,中古屋,73664.82,373
苗栗縣,竹南鎮,新成屋,89214.06,31
苗栗縣,苑裡鎮,中古屋,51148.67,9
苗栗縣,苑裡鎮,新成屋,72490.75,8
苗栗縣,苗栗市,中古屋,41021.88,138
苗栗縣,苗栗市,新成屋,68641.62,24
苗栗縣,通霄鎮,中古屋,34565.0,2
苗栗縣,通霄鎮,新成屋,69140.0,1
苗栗縣,造橋鄉,中古屋,27571.0,1
苗栗縣,銅鑼鄉,中古屋,55571.0,1
苗栗縣,銅鑼鄉,新成屋,57946.0,2
苗栗縣,頭份市,中古屋,73670.59,335
苗栗縣,頭份市,新成屋,88642.48,61
苗栗縣,頭屋鄉,中古屋,32423.67,3
金門縣,金城鎮,中古屋,79303.62,13
金門縣,金城鎮,新成屋,121993.5,4
金門縣,金湖鎮,中古屋,67320.6,15
雲林縣,二崙鄉,中古屋,36999.5,2
雲林縣,二崙鄉,新成屋,53450.0,1
雲林縣,元長鄉,中古屋,20731.0,1
雲林縣,北港鎮,中古屋,37944.08,63
雲林縣,北港鎮,新成屋,61952.0,7
雲林縣,口湖鄉,中古屋,62500.0,1
雲林縣,古坑鄉,中古屋,31588.75,4
雲林縣,古坑鄉,新成屋,58690.86,7
雲林縣,台西鄉,中古屋,23079.0,1
雲林縣,四湖鄉,中古屋,29071.0,3
雲林縣,四湖鄉,新成屋,41799.0,1
雲林縣,土庫鎮,中古屋,40947.88,8
雲林縣,土庫鎮,新成屋,58496.5,4
雲林縣,大埤鄉,新成屋,51213.0,4
雲林縣,崙背鄉,中古屋,48427.5,2
雲林縣,斗六市,中古屋,47310.56,211
雲林縣,斗六市,新成屋,81776.26,19
雲林縣,斗南鎮,中古屋,39057.82,22
雲林縣,斗南鎮,新成屋,65036.2,10
雲林縣,東勢鄉,中古屋,27773.0,2
雲林縣,林內鄉,中古屋,24057.67,3
雲林縣,水林鄉,中古屋,37436.0,2
雲林縣,莿桐鄉,中古屋,25267.2,5
雲林縣,莿桐鄉,新成屋,68382.33,3
雲林縣,虎尾鎮,中古屋,50531.05,65
雲林縣,虎尾鎮,新成屋,72585.04,51
雲林縣,褒忠鄉,中古屋,26680.5,2
雲林縣,西螺鎮,中古屋,42981.4,30
雲林縣,西螺鎮,新成屋,69519.33,6
雲林縣,麥寮鄉,中古屋,36305.08,12
雲林縣,麥寮鄉,新成屋,64115.0,1
高雄市,三民區,中古屋,73206.45,905
高雄市,三民區,新成屋,104037.69,355
高雄市,仁武區,中古屋,79285.22,239
高雄市,仁武區,新成屋,86726.64,365
高雄市,前金區,中古屋,139628.67,18
高雄市,前鎮區,中古屋,62649.31,509
高雄市,前鎮區,新成屋,95020.16,104
高雄市,大寮區,中古屋,48064.04,203
高雄市,大寮區,新成屋,68245.99,75
高雄市,大樹區,中古屋,40509.22,18
高雄市,大樹區,新成屋,77677.55,33
高雄市,大社區,中古屋,49622.27,106
高雄市,大社區,新成屋,76197.0,8
高雄市,小港區,中古屋,49493.07,328
高雄市,小港區,新成屋,87339.49,134
高雄市,岡山區,中古屋,63431.38,186
高雄市,岡山區,新成屋,85497.66,35
高雄市,左營區,中古屋,74209.91,946
高雄市,左營區,新成屋,99835.59,409
高雄市,彌陀區,中古屋,72352.25,4
高雄市,旗山區,中古屋,40718.16,19
高雄市,旗山區,新成屋,66697.0,1
高雄市,旗津區,中古屋,29087.44,9
高雄市,林園區,中古屋,39164.79,92
高雄市,林園區,新成屋,65098.16,37
高雄市,梓官區,中古屋,58169.5,8
高雄市,梓官區,新成屋,86084.75,4
高雄市,楠梓區,中古屋,64246.86,863
高雄市,楠梓區,新成屋,88434.29,679
高雄市,橋頭區,中古屋,65008.79,61
高雄市,橋頭區,新成屋,81872.05,318
高雄市,湖內區,中古屋,44786.69,48
高雄市,湖內區,新成屋,75870.4,5
高雄市,燕巢區,中古屋,62211.94,16
高雄市,燕巢區,新成屋,90520.93,46
高雄市,甲仙區,中古屋,20380.43,7
高雄市,美濃區,中古屋,39069.75,8
高雄市,美濃區,新成屋,55294.38,21
高雄市,苓雅區,中古屋,74609.82,340
高雄市,苓雅區,新成屋,111168.75,189
高雄市,茄萣區,中古屋,33262.33,15
高雄市,茄萣區,新成屋,75485.0,2
高雄市,路竹區,中古屋,51140.82,22
高雄市,路竹區,新成屋,93744.29,7
高雄市,阿蓮區,中古屋,64051.21,19
高雄市,阿蓮區,新成屋,213.0,1
高雄市,鳥松區,中古屋,64410.09,103
高雄市,鳥松區,新成屋,102644.3,10
高雄市,鳳山區,中古屋,63268.8,1218
高雄市,鳳山區,新成屋,89939.79,278
高雄市,鹽埕區,中古屋,111786.27,11
高雄市,鼓山區,中古屋,81615.94,532
高雄市,鼓山區,新成屋,115442.24,187
