縣市,行政區,BUILD,平均單價元平方公尺,交易筆數
宜蘭縣,羅東鎮,新成屋,84444.71,14
宜蘭縣,蘇澳鎮,中古屋,30642.1,40
宜蘭縣,蘇澳鎮,新成屋,51319.0,8
宜蘭縣,頭城鎮,中古屋,74017.17,59
宜蘭縣,頭城鎮,新成屋,73747.73,15
屏東縣,九如鄉,中古屋,60538.0,3
屏東縣,九如鄉,新成屋,61753.0,2
屏東縣,佳冬鄉,中古屋,27358.71,7
屏東縣,內埔鄉,中古屋,42621.97,32
屏東縣,內埔鄉,新成屋,73196.35,34
屏東縣,南州鄉,中古屋,58948.0,1
屏東縣,南州鄉,新成屋,64142.0,1
屏東縣,屏東市,中古屋,50511.85,384
屏東縣,屏東市,新成屋,86384.4,52
屏東縣,恆春鎮,中古屋,40623.69,42
屏東縣,恆春鎮,新成屋,83926.0,1
屏東縣,新園鄉,中古屋,43051.43,7
屏東縣,新園鄉,新成屋,67753.78,9
屏東縣,東港鎮,中古屋,45677.52,31
屏東縣,東港鎮,新成屋,75019.67,27
屏東縣,枋寮鄉,中古屋,44082.38,8
屏東縣,林邊鄉,中古屋,27789.71,7
屏東縣,潮州鎮,中古屋,43148.3,73
屏東縣,潮州鎮,新成屋,67802.9,30
屏東縣,琉球鄉,中古屋,77198.0,1
屏東縣,琉球鄉,新成屋,122775.0,1
屏東縣,竹田鄉,中古屋,18332.0,1
屏東縣,萬丹鄉,中古屋,54836.43,7
屏東縣,萬丹鄉,新成屋,57808.67,6
屏東縣,萬巒鄉,中古屋,38833.0,2
屏東縣,車城鄉,中古屋,40596.0,2
屏東縣,里港鄉,中古屋,60937.38,8
屏東縣,長治鄉,中古屋,80401.0,5
屏東縣,長治鄉,新成屋,77106.21,38
屏東縣,高樹鄉,新成屋,62259.0,1
屏東縣,鹽埔鄉,中古屋,30066.67,6
屏東縣,鹽埔鄉,新成屋,62467.0,1
屏東縣,麟洛鄉,中古屋,53089.67,3
屏東縣,麟洛鄉,新成屋,89194.0,2
彰化縣,二林鎮,中古屋,37373.95,19
彰化縣,二林鎮,新成屋,62432.29,14
彰化縣,二水鄉,中古屋,34913.29,7
彰化縣,伸港鄉,中古屋,64890.45,11
彰化縣,伸港鄉,新成屋,85415.5,6
彰化縣,北斗鎮,中古屋,47780.26,27
彰化縣,北斗鎮,新成屋,73801.67,6
彰化縣,和美鎮,中古屋,165403.54,28
彰化縣,和美鎮,新成屋,83799.1,10
彰化縣,員林市,中古屋,52343.79,156
彰化縣,員林市,新成屋,80837.27,45
彰化縣,埔心鄉,中古屋,61858.33,3
彰化縣,埔心鄉,新成屋,85097.67,3
彰化縣,埔鹽鄉,中古屋,56931.0,1
彰化縣,埔鹽鄉,新成屋,55957.75,4
彰化縣,埤頭鄉,中古屋,56874.0,4
彰化縣,大村鄉,中古屋,67380.0,1
彰化縣,彰化市,中古屋,61330.83,245
彰化縣,彰化市,新成屋,95967.71,24
彰化縣,永靖鄉,中古屋,58911.0,6
彰化縣,永靖鄉,新成屋,104035.0,1
彰化縣,溪州鄉,中古屋,34994.5,4
彰化縣,溪湖鎮,中古屋,51576.91,22
彰化縣,溪湖鎮,新成屋,101314.2,5
彰化縣,田中鎮,中古屋,50242.5,22
彰化縣,田中鎮,新成屋,62347.0,11
彰化縣,田尾鄉,新成屋,28850.0,1
彰化縣,社頭鄉,中古屋,57726.67,6
彰化縣,社頭鄉,新成屋,79808.0,3
彰化縣,福興鄉,中古屋,65574.0,1
彰化縣,秀水鄉,中古屋,56066.0,4
彰化縣,秀水鄉,新成屋,58327.38,8
彰化縣,竹塘鄉,中古屋,37752.0,2
彰化縣,竹塘鄉,新成屋,55815.0,1
彰化縣,線西鄉,中古屋,50782.33,3
彰化縣,芬園鄉,中古屋,66396.0,1
彰化縣,芬園鄉,新成屋,92013.0,2
彰化縣,花壇鄉,中古屋,59315.17,6
彰化縣,花壇鄉,新成屋,81516.5,2
彰化縣,鹿港鎮,中古屋,51253.12,17
彰化縣,鹿港鎮,新成屋,101383.0,10
新北市,三峽區,中古屋,108992.45,397
新北市,三峽區,新成屋,99666.0,11
新北市,三芝區,中古屋,39380.17,63
新北市,三重區,中古屋,148994.98,652
新北市,三重區,新成屋,196629.74,379
新北市,中和區,中古屋,160918.21,1056
新北市,中和區,新成屋,189559.02,95
新北市,五股區,中古屋,105056.94,239
新北市,五股區,新成屋,149433.19,42
新北市,八里區,中古屋,80620.69,249
新北市,八里區,新成屋,102864.5,16
新北市,土城區,中古屋,142533.0,483
新北市,土城區,新成屋,192445.96,105
新北市,新店區,中古屋,163993.58,666
新北市,新店區,新成屋,227911.92,65
新北市,新莊區,中古屋,135252.97,1113
新北市,新莊區,新成屋,177134.42,125
新北市,板橋區,中古屋,174996.88,907
新北市,板橋區,新成屋,198491.82,266
新北市,林口區,中古屋,116611.03,490
新北市,林口區,新成屋,157603.54,65
新北市,樹林區,中古屋,106226.97,268
新北市,樹林區,新成屋,123540.6,5
新北市,永和區,中古屋,167476.08,409
新北市,永和區,新成屋,178859.62,42
新北市,汐止區,中古屋,114642.59,795
新北市,汐止區,新成屋,144753.82,72
新北市,泰山區,中古屋,112666.67,133
新北市,泰山區,新成屋,152149.0,31
新北市,淡水區,中古屋,80938.49,1725
新北市,淡水區,新成屋,87844.43,162
新北市,深坑區,中古屋,115573.54,35
新北市,烏來區,中古屋,24704.0,1
新北市,瑞芳區,中古屋,33523.67,3
新北市,石門區,中古屋,14744.0,2
新北市,萬里區,中古屋,44496.96,24
新北市,蘆洲區,中古屋,141698.27,379
新北市,蘆洲區,新成屋,199588.33,6
新北市,貢寮區,中古屋,34734.6,5
新北市,金山區,中古屋,52347.52,27
新北市,金山區,新成屋,61987.0,2
新北市,雙溪區,中古屋,26591.8,5
新北市,鶯歌區,中古屋,84432.16,166
新北市,鶯歌區,新成屋,111756.17,107
新竹市,新竹市,中古屋,115455.43,937
新竹市,新竹市,新成屋,130639.63,52
新竹縣,寶山鄉,中古屋,88077.93,14
新竹縣,新埔鎮,中古屋,64753.67,3
新竹縣,新埔鎮,新成屋,110929.44,18
新竹縣,新豐鄉,中古屋,94436.27,48
新竹縣,新豐鄉,新成屋,95821.0,15
新竹縣,橫山鄉,中古屋,41720.0,1
新竹縣,湖口鄉,中古屋,75716.49,41
新竹縣,湖口鄉,新成屋,101872.15,13
新竹縣,竹北市,中古屋,130298.16,668
新竹縣,竹北市,新成屋,168482.87,83
新竹縣,竹東鎮,中古屋,62688.26,170
新竹縣,竹東鎮,新成屋,104669.33,21
新竹縣,芎林鄉,中古屋,39152.9,21
新竹縣,關西鎮,中古屋,31522.72,29
新竹縣,關西鎮,新成屋,58659.0,2
桃園市,中壢區,中古屋,82948.29,1609
桃園市,中壢區,新成屋,126919.46,219
桃園市,八德區,中古屋,75927.9,402
桃園市,八德區,新成屋,89736.09,35
桃園市,大園區,中古屋,87978.25,212
桃園市,大園區,新成屋,103607.91,74
桃園市,大溪區,中古屋,60069.43,127
桃園市,大溪區,新成屋,87129.47,19
桃園市,平鎮區,中古屋,69073.71,494
桃園市,平鎮區,新成屋,96027.0,43
桃園市,復興區,中古屋,18767.0,1
桃園市,新屋區,中古屋,116655.67,12
桃園市,新屋區,新成屋,92342.89,28
桃園市,桃園區,中古屋,81345.63,1737
桃園市,桃園區,新成屋,130116.77,277
桃園市,楊梅區,中古屋,65421.65,383
桃園市,楊梅區,新成屋,83288.25,61
桃園市,蘆竹區,中古屋,88030.52,527
桃園市,蘆竹區,新成屋,102083.6,35
桃園市,觀音區,中古屋,58013.59,22
桃園市,觀音區,新成屋,83505.26,69
桃園市,龍潭區,中古屋,59368.77,56
桃園市,龍潭區,新成屋,84546.0,4
桃園市,龜山區,中古屋,95942.71,439
桃園市,龜山區,新成屋,131236.16,235
澎湖縣,馬公市,中古屋,56345.47,53
澎湖縣,馬公市,新成屋,71239.17,6
花蓮縣,光復鄉,中古屋,25215.25,4
花蓮縣,吉安鄉,中古屋,58905.14,78
花蓮縣,吉安鄉,新成屋,64126.78,18
花蓮縣,壽豐鄉,中古屋,28698.6,15
花蓮縣,富里鄉,新成屋,39226.0,2
花蓮縣,新城鄉,中古屋,36663.5,8
花蓮縣,新城鄉,新成屋,55305.22,9
花蓮縣,玉里鎮,中古屋,43630.09,11
花蓮縣,玉里鎮,新成屋,57575.5,4
花蓮縣,瑞穗鄉,中古屋,158.0,3
花蓮縣,花蓮市,中古屋,61967.37,207
花蓮縣,花蓮市,新成屋,86511.79,19
花蓮縣,鳳林鎮,中古屋,38272.5,2
苗栗縣,三灣鄉,中古屋,36468.0,1
苗栗縣,三義鄉,中古屋,143618.0,2
苗栗縣,公館鄉,中古屋,40645.95,19
苗栗縣,公館鄉,新成屋,75374.0,2
苗栗縣,卓蘭鎮,中古屋,37308.75,4
苗栗縣,南庄鄉,中古屋,25838.0,1
苗栗縣,大湖鄉,中古屋,24736.0,2
苗栗縣,後龍鎮,中古屋,46540.8,20
苗栗縣,後龍鎮,新成屋,73033.2,5
苗栗縣,竹南鎮,中古屋,75077.47,235
苗栗縣,竹南鎮,新成屋,90589.75,36
苗栗縣,苑裡鎮,中古屋,40863.19,16
苗栗縣,苑裡鎮,新成屋,74486.4,5
苗栗縣,苗栗市,中古屋,45721.12,114
苗栗縣,苗栗市,新成屋,74023.13,23
苗栗縣,通霄鎮,中古屋,31579.31,13
苗栗縣,銅鑼鄉,中古屋,53591.0,1
苗栗縣,頭份市,中古屋,85894.23,249
苗栗縣,頭份市,新成屋,98247.49,68
苗栗縣,頭屋鄉,新成屋,76435.0,2
金門縣,金城鎮,中古屋,83001.27,15
金門縣,金寧鄉,新成屋,89166.0,2
金門縣,金湖鎮,中古屋,70032.19,21
雲林縣,二崙鄉,中古屋,34534.0,4
雲林縣,北港鎮,中古屋,33228.83,46
雲林縣,古坑鄉,中古屋,42953.0,1
雲林縣,古坑鄉,新成屋,46579.0,1
雲林縣,台西鄉,中古屋,21942.0,1
雲林縣,四湖鄉,中古屋,23024.0,1
雲林縣,四湖鄉,新成屋,43122.0,1
雲林縣,土庫鎮,中古屋,31613.4,5
雲林縣,崙背鄉,中古屋,45758.0,2
雲林縣,斗六市,中古屋,51469.76,115
雲林縣,斗六市,新成屋,95375.33,27
雲林縣,斗南鎮,中古屋,36266.82,22
雲林縣,斗南鎮,新成屋,71202.67,6
雲林縣,林內鄉,中古屋,37516.0,1
雲林縣,水林鄉,中古屋,36683.5,2
雲林縣,水林鄉,新成屋,64116.0,1
雲林縣,莿桐鄉,中古屋,43415.0,9
雲林縣,莿桐鄉,新成屋,61411.4,5
雲林縣,虎尾鎮,中古屋,52043.88,74
雲林縣,虎尾鎮,新成屋,82647.0,49
雲林縣,褒忠鄉,中古屋,41564.0,1
雲林縣,西螺鎮,中古屋,44739.5,18
雲林縣,西螺鎮,新成屋,152541.0,5
雲林縣,麥寮鄉,中古屋,66641.15,20
雲林縣,麥寮鄉,新成屋,65899.0,1
高雄市,三民區,中古屋,83534.62,644
高雄市,三民區,新成屋,112425.6,167
高雄市,仁武區,中古屋,71093.77,134
高雄市,仁武區,新成屋,89251.76,100
高雄市,前金區,中古屋,77382.4,10
高雄市,前金區,新成屋,107039.0,1
高雄市,前鎮區,中古屋,71265.71,302
高雄市,前鎮區,新成屋,118523.32,78
高雄市,大寮區,中古屋,47026.13,146
高雄市,大寮區,新成屋,71454.4,43
高雄市,大樹區,中古屋,38234.38,40
高雄市,大樹區,新成屋,77455.88,8
高雄市,大社區,中古屋,57582.33,69
高雄市,大社區,新成屋,88473.14,7
高雄市,小港區,中古屋,54452.71,227
高雄市,小港區,新成屋,93293.89,63
高雄市,岡山區,中古屋,47655.94,133
高雄市,岡山區,新成屋,81218.81,27
高雄市,左營區,中古屋,85435.73,518
高雄市,左營區,新成屋,106581.16,286
高雄市,彌陀區,中古屋,33149.5,2
高雄市,彌陀區,新成屋,80454.0,1
高雄市,旗山區,中古屋,45731.78,9
高雄市,旗山區,新成屋,89858.0,1
高雄市,旗津區,中古屋,40312.8,5
高雄市,林園區,中古屋,41453.02,60
高雄市,林園區,新成屋,63843.45,11
高雄市,梓官區,中古屋,58801.67,6
高雄市,梓官區,新成屋,87963.14,28
高雄市,楠梓區,中古屋,70611.73,526
高雄市,楠梓區,新成屋,90132.4,179
高雄市,橋頭區,中古屋,54037.38,58
高雄市,橋頭區,新成屋,78549.27,94
高雄市,湖內區,中古屋,51881.0,19
高雄市,湖內區,新成屋,75659.25,4
高雄市,燕巢區,中古屋,168361.25,4
高雄市,燕巢區,新成屋,91490.64,14
高雄市,甲仙區,中古屋,7140.25,8
高雄市,美濃區,中古屋,46110.44,9
高雄市,美濃區,新成屋,77454.5,2
高雄市,苓雅區,中古屋,70739.77,238
高雄市,苓雅區,新成屋,124674.59,86
高雄市,茄萣區,中古屋,28015.16,19
高雄市,茄萣區,新成屋,79712.0,1
高雄市,路竹區,中古屋,49541.41,17
高雄市,路竹區,新成屋,99394.57,7
高雄市,阿蓮區,中古屋,49255.88,16
高雄市,阿蓮區,新成屋,59349.5,2
高雄市,鳥松區,中古屋,82188.24,80
高雄市,鳥松區,新成屋,101661.71,17
高雄市,鳳山區,中古屋,66800.23,795
高雄市,鳳山區,新成屋,92100.46,154
高雄市,鹽埕區,中古屋,57273.4,20
高雄市,鼓山區,中古屋,91358.97,294
高雄市,鼓山區,新成屋,104706.02,46
