縣市,行政區,BUILD,平均單價元平方公尺,交易筆數
彰化縣,田尾鄉,新成屋,42660.0,1
彰化縣,社頭鄉,中古屋,31343.65,17
彰化縣,社頭鄉,新成屋,41198.8,5
彰化縣,福興鄉,中古屋,31740.13,15
彰化縣,秀水鄉,中古屋,36995.38,8
彰化縣,秀水鄉,新成屋,38993.0,1
彰化縣,竹塘鄉,中古屋,16720.0,1
彰化縣,竹塘鄉,新成屋,31015.71,7
彰化縣,線西鄉,中古屋,29981.0,1
彰化縣,線西鄉,新成屋,31111.0,1
彰化縣,芬園鄉,中古屋,25082.0,1
彰化縣,花壇鄉,中古屋,20198.6,5
彰化縣,鹿港鎮,中古屋,37674.03,37
彰化縣,鹿港鎮,新成屋,39288.38,16
新北市,三峽區,中古屋,68263.46,394
新北市,三峽區,新成屋,84678.81,104
新北市,三芝區,中古屋,27619.89,116
新北市,三重區,中古屋,100898.94,755
新北市,三重區,新成屋,126969.19,267
新北市,中和區,中古屋,110117.98,1312
新北市,中和區,新成屋,133528.37,263
新北市,五股區,中古屋,62473.82,304
新北市,五股區,新成屋,76193.31,35
新北市,八里區,中古屋,69234.42,198
新北市,八里區,新成屋,95651.84,38
新北市,土城區,中古屋,100019.67,834
新北市,土城區,新成屋,98677.3,60
新北市,平溪區,中古屋,111111.0,1
新北市,新店區,中古屋,112127.63,844
新北市,新店區,新成屋,126367.5,369
新北市,新莊區,中古屋,88733.82,1540
新北市,新莊區,新成屋,116496.69,456
新北市,板橋區,中古屋,121931.63,1174
新北市,板橋區,新成屋,143154.12,362
新北市,林口區,中古屋,73368.9,489
新北市,林口區,新成屋,86853.72,282
新北市,樹林區,中古屋,72314.32,362
新北市,樹林區,新成屋,86233.47,74
新北市,永和區,中古屋,131544.76,580
新北市,永和區,新成屋,144335.32,90
新北市,汐止區,中古屋,85244.32,955
新北市,汐止區,新成屋,107303.52,193
新北市,泰山區,中古屋,80527.61,155
新北市,泰山區,新成屋,99028.45,53
新北市,淡水區,中古屋,63119.32,1409
新北市,淡水區,新成屋,69278.77,548
新北市,深坑區,中古屋,92650.09,32
新北市,深坑區,新成屋,94045.0,3
新北市,瑞芳區,中古屋,24691.5,4
新北市,瑞芳區,新成屋,70900.67,12
新北市,石碇區,中古屋,38764.0,6
新北市,石門區,中古屋,12604.75,4
新北市,萬里區,中古屋,29129.56,32
新北市,蘆洲區,中古屋,95997.71,622
新北市,蘆洲區,新成屋,124948.87,112
新北市,貢寮區,中古屋,20719.0,7
新北市,金山區,中古屋,27558.12,25
新北市,雙溪區,中古屋,18338.33,3
新北市,鶯歌區,中古屋,51181.61,148
新北市,鶯歌區,新成屋,68908.59,27
新竹市,新竹市,中古屋,51145.96,1202
新竹市,新竹市,新成屋,68752.96,578
新竹縣,北埔鄉,中古屋,18795.0,1
新竹縣,寶山鄉,中古屋,27886.5,20
新竹縣,新埔鎮,中古屋,36385.62,8
新竹縣,新豐鄉,中古屋,35215.27,48
新竹縣,新豐鄉,新成屋,49593.02,44
新竹縣,湖口鄉,中古屋,30830.25,57
新竹縣,湖口鄉,新成屋,49040.22,9
新竹縣,竹北市,中古屋,51706.37,919
新竹縣,竹北市,新成屋,65049.8,931
新竹縣,竹東鎮,中古屋,32286.04,294
新竹縣,竹東鎮,新成屋,54237.22,40
新竹縣,芎林鄉,中古屋,22754.31,13
新竹縣,芎林鄉,新成屋,32057.6,15
新竹縣,關西鎮,中古屋,22975.89,18
桃園市,中壢區,中古屋,50779.03,2212
桃園市,中壢區,新成屋,65327.23,379
桃園市,八德區,中古屋,46228.99,505
桃園市,八德區,新成屋,54143.88,309
桃園市,大園區,中古屋,39038.97,117
桃園市,大園區,新成屋,70211.72,666
桃園市,大溪區,中古屋,35275.36,100
桃園市,大溪區,新成屋,55961.86,44
桃園市,平鎮區,中古屋,43104.17,868
桃園市,平鎮區,新成屋,49452.6,449
桃園市,復興區,中古屋,14559.0,1
桃園市,新屋區,中古屋,40328.89,9
桃園市,新屋區,新成屋,49527.0,6
桃園市,桃園區,中古屋,54056.2,2743
桃園市,桃園區,新成屋,74930.52,979
桃園市,楊梅區,中古屋,32186.58,709
桃園市,楊梅區,新成屋,43100.26,116
桃園市,蘆竹區,中古屋,57494.08,701
桃園市,蘆竹區,新成屋,71668.6,305
桃園市,觀音區,中古屋,32729.31,26
桃園市,觀音區,新成屋,49192.56,18
桃園市,龍潭區,中古屋,29640.06,68
桃園市,龍潭區,新成屋,61047.35,31
桃園市,龜山區,中古屋,56024.15,466
桃園市,龜山區,新成屋,59399.06,140
澎湖縣,馬公市,中古屋,39673.63,62
澎湖縣,馬公市,新成屋,58667.0,1
花蓮縣,光復鄉,中古屋,27870.75,4
花蓮縣,吉安鄉,中古屋,36499.48,174
花蓮縣,吉安鄉,新成屋,55532.69,13
花蓮縣,壽豐鄉,中古屋,18779.43,44
花蓮縣,富里鄉,中古屋,9048.5,2
花蓮縣,新城鄉,中古屋,30678.92,24
花蓮縣,玉里鎮,中古屋,27309.18,11
花蓮縣,玉里鎮,新成屋,40439.0,1
花蓮縣,瑞穗鄉,中古屋,20645.25,4
花蓮縣,秀林鄉,中古屋,21563.0,1
花蓮縣,花蓮市,中古屋,34338.04,627
花蓮縣,花蓮市,新成屋,64865.78,18
花蓮縣,鳳林鎮,中古屋,14476.86,7
花蓮縣,鳳林鎮,新成屋,34845.0,1
苗栗縣,三灣鄉,中古屋,29058.0,1
苗栗縣,三義鄉,中古屋,18615.67,3
苗栗縣,公館鄉,中古屋,27602.0,5
苗栗縣,卓蘭鎮,中古屋,29514.0,3
苗栗縣,卓蘭鎮,新成屋,47488.0,1
苗栗縣,大湖鄉,中古屋,54091.0,3
苗栗縣,後龍鎮,中古屋,28532.5,4
苗栗縣,後龍鎮,新成屋,47273.0,1
苗栗縣,竹南鎮,中古屋,33545.81,169
苗栗縣,竹南鎮,新成屋,45351.0,17
苗栗縣,苑裡鎮,中古屋,36731.38,13
苗栗縣,苑裡鎮,新成屋,46605.0,2
苗栗縣,苗栗市,中古屋,26456.18,179
苗栗縣,苗栗市,新成屋,44269.12,16
苗栗縣,通霄鎮,中古屋,16174.43,7
苗栗縣,造橋鄉,中古屋,20621.0,1
苗栗縣,頭份市,中古屋,38868.96,194
苗栗縣,頭份市,新成屋,43866.95,107
金門縣,金城鎮,中古屋,57727.0,4
金門縣,金城鎮,新成屋,53145.0,2
金門縣,金寧鄉,新成屋,73376.4,5
金門縣,金湖鎮,中古屋,55075.0,1
金門縣,金湖鎮,新成屋,61680.0,2
雲林縣,二崙鄉,中古屋,58800.0,1
雲林縣,北港鎮,中古屋,26582.46,24
雲林縣,北港鎮,新成屋,37096.44,9
雲林縣,古坑鄉,中古屋,22611.0,2
雲林縣,台西鄉,中古屋,22875.5,2
雲林縣,四湖鄉,中古屋,9923.0,1
雲林縣,四湖鄉,新成屋,26721.0,2
雲林縣,土庫鎮,中古屋,23019.56,9
雲林縣,土庫鎮,新成屋,33611.43,7
雲林縣,大埤鄉,中古屋,17055.0,1
雲林縣,大埤鄉,新成屋,35365.33,3
雲林縣,崙背鄉,中古屋,21548.9,10
雲林縣,斗六市,中古屋,27338.11,205
雲林縣,斗六市,新成屋,45558.91,76
雲林縣,斗南鎮,中古屋,22974.25,28
雲林縣,斗南鎮,新成屋,34745.0,1
雲林縣,東勢鄉,中古屋,22777.0,1
雲林縣,林內鄉,中古屋,17547.0,4
雲林縣,水林鄉,中古屋,12188.5,2
雲林縣,水林鄉,新成屋,22591.0,1
雲林縣,莿桐鄉,中古屋,18223.88,8
雲林縣,虎尾鎮,中古屋,25473.8,184
雲林縣,虎尾鎮,新成屋,32386.1,71
雲林縣,褒忠鄉,中古屋,14947.0,1
雲林縣,西螺鎮,中古屋,18086.56,16
雲林縣,西螺鎮,新成屋,33138.0,7
雲林縣,麥寮鄉,中古屋,20339.2,25
雲林縣,麥寮鄉,新成屋,37806.0,1
高雄市,三民區,中古屋,42078.59,977
高雄市,三民區,新成屋,63578.3,176
高雄市,仁武區,中古屋,38211.4,189
高雄市,仁武區,新成屋,65524.75,88
高雄市,前金區,中古屋,45423.14,51
高雄市,前鎮區,中古屋,37384.64,357
高雄市,前鎮區,新成屋,87571.33,67
高雄市,大寮區,中古屋,24566.89,238
高雄市,大寮區,新成屋,52595.05,55
高雄市,大樹區,中古屋,19855.78,32
高雄市,大樹區,新成屋,72216.0,1
高雄市,大社區,中古屋,26294.93,102
高雄市,大社區,新成屋,51751.83,6
高雄市,小港區,中古屋,29321.26,265
高雄市,小港區,新成屋,61250.67,78
高雄市,岡山區,中古屋,30242.98,172
高雄市,岡山區,新成屋,63460.29,21
高雄市,左營區,中古屋,45591.18,686
高雄市,左營區,新成屋,64802.58,80
高雄市,彌陀區,中古屋,24323.5,6
高雄市,新興區,中古屋,35925.59,29
高雄市,旗山區,中古屋,17191.78,9
高雄市,旗津區,中古屋,29379.5,6
高雄市,林園區,中古屋,16297.2,55
高雄市,林園區,新成屋,50219.0,2
高雄市,梓官區,中古屋,28281.65,17
高雄市,梓官區,新成屋,50395.4,5
高雄市,楠梓區,中古屋,33583.64,532
高雄市,楠梓區,新成屋,53414.49,134
高雄市,橋頭區,中古屋,33246.17,35
高雄市,橋頭區,新成屋,48445.88,26
高雄市,湖內區,中古屋,19796.0,44
高雄市,湖內區,新成屋,37733.31,16
高雄市,燕巢區,中古屋,30507.62,13
高雄市,燕巢區,新成屋,43173.0,1
高雄市,甲仙區,中古屋,11805.0,2
高雄市,美濃區,中古屋,21598.33,6
高雄市,苓雅區,中古屋,45905.51,376
高雄市,苓雅區,新成屋,79188.44,32
高雄市,茄萣區,中古屋,16889.97,31
高雄市,茄萣區,新成屋,30028.0,1
高雄市,路竹區,中古屋,42175.77,26
高雄市,路竹區,新成屋,75337.0,2
高雄市,阿蓮區,中古屋,43086.31,13
高雄市,阿蓮區,新成屋,47538.0,1
高雄市,鳥松區,中古屋,46429.52,110
高雄市,鳥松區,新成屋,75703.67,51
高雄市,鳳山區,中古屋,36262.3,1056
高雄市,鳳山區,新成屋,55477.64,313
高雄市,鹽埕區,中古屋,26502.65,31
高雄市,鼓山區,中古屋,52087.33,502
高雄市,鼓山區,新成屋,76995.75,141
