縣市,行政區,BUILD,平均單價元平方公尺,交易筆數
台中市,西區,新成屋,93303.21,14
台中市,西屯區,中古屋,56423.93,1350
台中市,西屯區,新成屋,72095.67,81
台中市,豐原區,中古屋,54774.82,190
台中市,豐原區,新成屋,45237.36,56
台中市,霧峰區,中古屋,40736.14,22
台中市,霧峰區,新成屋,78949.0,3
台中市,龍井區,中古屋,39365.33,58
台中市,龍井區,新成屋,58650.2,10
台北市,中山區,中古屋,164105.98,641
台北市,中山區,新成屋,281926.94,49
台北市,中正區,中古屋,162338.43,275
台北市,中正區,新成屋,333480.96,24
台北市,信義區,中古屋,157119.02,495
台北市,信義區,新成屋,152061.9,60
台北市,內湖區,中古屋,149463.09,1028
台北市,內湖區,新成屋,147736.24,276
台北市,北投區,中古屋,113413.75,685
台北市,北投區,新成屋,138366.07,74
台北市,南港區,中古屋,155170.52,355
台北市,南港區,新成屋,171996.5,8
台北市,士林區,中古屋,127212.46,708
台北市,士林區,新成屋,119502.88,17
台北市,大同區,中古屋,100414.98,119
台北市,大同區,新成屋,186283.54,134
台北市,大安區,中古屋,202402.1,684
台北市,大安區,新成屋,417596.74,35
台北市,文山區,中古屋,127045.52,638
台北市,文山區,新成屋,170297.86,14
台北市,松山區,中古屋,175734.66,436
台北市,松山區,新成屋,455722.95,39
台北市,萬華區,中古屋,105630.52,277
台北市,萬華區,新成屋,156074.25,16
台南市,下營區,中古屋,20791.0,3
台南市,下營區,新成屋,53425.0,8
台南市,中西區,中古屋,28817.04,235
台南市,中西區,新成屋,112674.57,21
台南市,仁德區,中古屋,28896.82,236
台南市,仁德區,新成屋,62685.11,36
台南市,佳里區,中古屋,41219.76,34
台南市,佳里區,新成屋,46372.7,10
台南市,六甲區,中古屋,41049.83,6
台南市,北區,中古屋,43286.65,407
台南市,北區,新成屋,46850.67,30
台南市,南區,中古屋,34166.34,382
台南市,南區,新成屋,51997.22,51
台南市,善化區,中古屋,74833.74,216
台南市,善化區,新成屋,91970.35,34
台南市,大內區,中古屋,14754.0,1
台南市,學甲區,中古屋,20848.9,21
台南市,學甲區,新成屋,57302.43,7
台南市,安南區,中古屋,54208.57,340
台南市,安南區,新成屋,62221.28,131
台南市,安定區,中古屋,64414.5,2
台南市,安平區,中古屋,46945.51,297
台南市,安平區,新成屋,68883.91,66
台南市,官田區,中古屋,16795.25,4
台南市,官田區,新成屋,8698.0,5
台南市,將軍區,中古屋,50714.0,1
台南市,山上區,中古屋,63023.5,2
台南市,山上區,新成屋,61992.0,1
台南市,後壁區,中古屋,12187.0,2
台南市,新化區,中古屋,48333.9,10
台南市,新市區,中古屋,56000.96,27
台南市,新市區,新成屋,53320.2,15
台南市,新營區,中古屋,34377.75,110
台南市,新營區,新成屋,58491.67,6
台南市,東區,中古屋,38997.89,862
台南市,東區,新成屋,79768.57,58
台南市,東山區,中古屋,30272.2,5
台南市,東山區,新成屋,55075.0,2
台南市,柳營區,中古屋,37375.88,8
台南市,楠西區,中古屋,16785.5,4
台南市,歸仁區,中古屋,39545.53,77
台南市,歸仁區,新成屋,45445.33,9
台南市,永康區,中古屋,34286.29,1259
台南市,永康區,新成屋,25014.37,252
台南市,玉井區,中古屋,32463.0,1
台南市,玉井區,新成屋,55738.0,2
台南市,白河區,中古屋,38171.17,12
台南市,白河區,新成屋,67559.0,1
台南市,西港區,中古屋,34515.29,14
台南市,西港區,新成屋,32139.5,2
台南市,關廟區,中古屋,47833.45,11
台南市,鹽水區,中古屋,22586.33,15
台南市,麻豆區,中古屋,38660.57,23
台南市,麻豆區,新成屋,22558.67,3
台東縣,卑南鄉,中古屋,18842.14,7
台東縣,台東市,中古屋,43557.11,185
台東縣,台東市,新成屋,40634.0,4
台東縣,大武鄉,中古屋,26370.0,1
台東縣,成功鎮,中古屋,21048.0,3
台東縣,池上鄉,中古屋,34598.0,1
台東縣,關山鎮,中古屋,41095.33,3
嘉義市,嘉義市,中古屋,34986.23,925
嘉義市,嘉義市,新成屋,36007.34,76
嘉義縣,中埔鄉,中古屋,36765.5,12
嘉義縣,大埔鄉,中古屋,9223.0,1
嘉義縣,大林鎮,中古屋,29157.69,16
嘉義縣,大林鎮,新成屋,40191.75,4
嘉義縣,太保市,中古屋,35861.35,99
嘉義縣,太保市,新成屋,85054.67,3
嘉義縣,布袋鎮,中古屋,18735.43,7
嘉義縣,新港鄉,中古屋,41604.67,3
嘉義縣,朴子市,中古屋,37329.86,124
嘉義縣,朴子市,新成屋,79710.33,3
嘉義縣,梅山鄉,中古屋,26340.33,3
嘉義縣,民雄鄉,中古屋,37788.68,79
嘉義縣,水上鄉,中古屋,32792.46,13
嘉義縣,水上鄉,新成屋,71137.0,1
嘉義縣,番路鄉,中古屋,29576.91,22
嘉義縣,竹崎鄉,中古屋,75685.0,1
嘉義縣,義竹鄉,中古屋,26208.0,1
基隆市,七堵區,中古屋,40452.81,136
基隆市,七堵區,新成屋,64332.5,12
基隆市,中山區,中古屋,29400.62,102
基隆市,中正區,中古屋,35726.23,583
基隆市,中正區,新成屋,44624.59,44
基隆市,仁愛區,中古屋,38920.25,61
基隆市,信義區,中古屋,31596.41,167
基隆市,信義區,新成屋,69961.01,112
基隆市,安樂區,中古屋,45221.98,597
基隆市,安樂區,新成屋,91861.35,77
基隆市,暖暖區,中古屋,34339.77,274
基隆市,暖暖區,新成屋,59074.27,15
宜蘭縣,三星鄉,中古屋,38383.33,3
宜蘭縣,五結鄉,中古屋,27216.29,24
宜蘭縣,五結鄉,新成屋,27684.0,4
宜蘭縣,冬山鄉,中古屋,28815.33,18
宜蘭縣,冬山鄉,新成屋,71948.23,13
宜蘭縣,員山鄉,中古屋,27627.14,22
宜蘭縣,員山鄉,新成屋,83385.0,2
宜蘭縣,壯圍鄉,中古屋,48421.0,1
宜蘭縣,宜蘭市,中古屋,42989.12,337
宜蘭縣,宜蘭市,新成屋,67155.08,74
宜蘭縣,礁溪鄉,中古屋,57063.44,211
宜蘭縣,礁溪鄉,新成屋,108697.0,9
宜蘭縣,羅東鎮,中古屋,39883.99,161
宜蘭縣,羅東鎮,新成屋,78578.73,11
宜蘭縣,蘇澳鎮,中古屋,22881.93,27
宜蘭縣,蘇澳鎮,新成屋,52661.0,3
宜蘭縣,頭城鎮,中古屋,49350.55,47
宜蘭縣,頭城鎮,新成屋,82889.24,51
屏東縣,九如鄉,中古屋,31394.75,4
屏東縣,九如鄉,新成屋,50610.17,6
屏東縣,佳冬鄉,中古屋,21823.0,2
屏東縣,內埔鄉,中古屋,35579.4,35
屏東縣,內埔鄉,新成屋,51933.33,3
屏東縣,南州鄉,中古屋,21232.25,4
屏東縣,南州鄉,新成屋,57705.57,7
屏東縣,屏東市,中古屋,37419.87,486
屏東縣,屏東市,新成屋,66757.54,35
屏東縣,崁頂鄉,中古屋,21035.5,2
屏東縣,崁頂鄉,新成屋,59365.0,1
屏東縣,恆春鎮,中古屋,39181.79,19
屏東縣,恆春鎮,新成屋,79037.75,4
屏東縣,新園鄉,中古屋,48453.5,2
屏東縣,新園鄉,新成屋,51887.69,13
屏東縣,新埤鄉,中古屋,19703.0,1
屏東縣,新埤鄉,新成屋,52403.0,1
屏東縣,東港鎮,中古屋,37286.31,52
屏東縣,東港鎮,新成屋,59149.7,23
屏東縣,枋寮鄉,中古屋,24861.14,7
屏東縣,林邊鄉,中古屋,26078.8,5
屏東縣,林邊鄉,新成屋,57593.5,6
屏東縣,滿州鄉,中古屋,13514.0,1
屏東縣,潮州鎮,中古屋,39344.48,69
屏東縣,潮州鎮,新成屋,56027.88,8
屏東縣,琉球鄉,中古屋,37184.0,1
屏東縣,竹田鄉,中古屋,17803.0,1
屏東縣,萬丹鄉,中古屋,44657.89,9
屏東縣,萬丹鄉,新成屋,61092.33,9
屏東縣,車城鄉,中古屋,42696.0,1
屏東縣,里港鄉,中古屋,35458.25,8
屏東縣,里港鄉,新成屋,50609.0,1
屏東縣,長治鄉,中古屋,22497.6,50
屏東縣,長治鄉,新成屋,57763.67,6
屏東縣,高樹鄉,中古屋,30177.0,4
屏東縣,鹽埔鄉,中古屋,14284.0,3
屏東縣,麟洛鄉,中古屋,42011.5,2
彰化縣,二林鎮,中古屋,36413.9,10
彰化縣,二林鎮,新成屋,51878.0,3
彰化縣,二水鄉,中古屋,42845.33,3
彰化縣,伸港鄉,中古屋,42389.11,9
彰化縣,伸港鄉,新成屋,65178.5,8
彰化縣,北斗鎮,中古屋,44632.25,20
彰化縣,北斗鎮,新成屋,77468.0,1
彰化縣,和美鎮,中古屋,68311.14,36
彰化縣,和美鎮,新成屋,69170.0,2
彰化縣,員林市,中古屋,51679.91,91
彰化縣,員林市,新成屋,69589.47,32
彰化縣,埔心鄉,中古屋,62209.0,3
彰化縣,埔心鄉,新成屋,64490.0,2
彰化縣,埔鹽鄉,中古屋,72895.0,1
彰化縣,埔鹽鄉,新成屋,54311.75,4
彰化縣,埤頭鄉,中古屋,49436.0,2
彰化縣,大城鄉,新成屋,37636.0,1
彰化縣,大村鄉,新成屋,63199.33,3
彰化縣,彰化市,中古屋,64561.47,284
彰化縣,彰化市,新成屋,72471.14,22
彰化縣,永靖鄉,中古屋,59179.33,3
彰化縣,溪州鄉,中古屋,46344.5,6
彰化縣,溪州鄉,新成屋,44246.5,2
彰化縣,溪湖鎮,中古屋,42334.58,19
彰化縣,溪湖鎮,新成屋,63918.6,10
彰化縣,田中鎮,中古屋,38888.56,18
彰化縣,田中鎮,新成屋,55061.0,3
彰化縣,田尾鄉,中古屋,37453.0,1
彰化縣,社頭鄉,中古屋,50207.6,5
彰化縣,社頭鄉,新成屋,65869.14,7
彰化縣,福興鄉,中古屋,45204.7,10
彰化縣,秀水鄉,中古屋,53887.0,4
彰化縣,竹塘鄉,中古屋,19861.0,3
彰化縣,線西鄉,中古屋,7420.5,2
彰化縣,花壇鄉,中古屋,74296.83,6
彰化縣,鹿港鎮,中古屋,46528.77,31
彰化縣,鹿港鎮,新成屋,108217.57,7
新北市,三峽區,中古屋,73624.99,416
新北市,三峽區,新成屋,77770.56,27
新北市,三芝區,中古屋,22223.19,130
新北市,三芝區,新成屋,53481.0,2
新北市,三重區,中古屋,93388.16,928
新北市,三重區,新成屋,137840.06,95
新北市,中和區,中古屋,109170.43,1452
新北市,中和區,新成屋,147675.28,144
新北市,五股區,中古屋,52498.68,504
新北市,五股區,新成屋,55482.51,95
新北市,八里區,中古屋,56246.64,258
新北市,八里區,新成屋,71449.17,29
新北市,土城區,中古屋,90748.72,725
新北市,土城區,新成屋,105218.15,80
新北市,新店區,中古屋,104682.7,880
新北市,新店區,新成屋,133099.91,150
新北市,新莊區,中古屋,86821.79,1404
新北市,新莊區,新成屋,142777.41,156
新北市,板橋區,中古屋,115767.58,1122
新北市,板橋區,新成屋,153149.38,232
新北市,林口區,中古屋,80029.49,560
新北市,林口區,新成屋,100153.64,231
新北市,樹林區,中古屋,74554.67,481
新北市,樹林區,新成屋,47322.83,23
新北市,永和區,中古屋,108202.4,497
新北市,永和區,新成屋,85139.26,35
新北市,汐止區,中古屋,87389.2,913
新北市,汐止區,新成屋,98935.38,100
新北市,泰山區,中古屋,56500.67,189
新北市,泰山區,新成屋,90628.45,11
新北市,淡水區,中古屋,63330.47,2110
新北市,淡水區,新成屋,63120.91,243
新北市,深坑區,中古屋,97560.8,35
新北市,瑞芳區,中古屋,5021.0,5
新北市,萬里區,中古屋,34258.33,21
新北市,蘆洲區,中古屋,100053.42,647
新北市,蘆洲區,新成屋,141411.95,38
新北市,貢寮區,中古屋,16460.43,7
新北市,金山區,中古屋,29027.33,27
新北市,金山區,新成屋,98172.0,3
新北市,雙溪區,中古屋,22788.0,2
新北市,鶯歌區,中古屋,51048.15,239
新北市,鶯歌區,新成屋,44798.78,72
新竹市,新竹市,中古屋,81890.74,1205
新竹市,新竹市,新成屋,99087.41,95
新竹縣,北埔鄉,新成屋,38633.0,1
新竹縣,寶山鄉,中古屋,60674.7,10
新竹縣,新埔鎮,中古屋,35202.33,3
新竹縣,新埔鎮,新成屋,106003.0,2
新竹縣,新豐鄉,中古屋,52320.75,51
新竹縣,新豐鄉,新成屋,73918.43,42
新竹縣,橫山鄉,中古屋,16555.5,2
新竹縣,橫山鄉,新成屋,61399.5,2
新竹縣,湖口鄉,中古屋,43712.37,35
新竹縣,湖口鄉,新成屋,83812.0,7
新竹縣,竹北市,中古屋,99104.67,659
新竹縣,竹北市,新成屋,127399.56,103
新竹縣,竹東鎮,中古屋,44668.35,182
新竹縣,竹東鎮,新成屋,44572.45,11
新竹縣,芎林鄉,中古屋,43128.43,14
新竹縣,芎林鄉,新成屋,67268.0,2
新竹縣,關西鎮,中古屋,25790.86,22
桃園市,中壢區,中古屋,38420.97,2908
桃園市,中壢區,新成屋,62138.11,230
桃園市,八德區,中古屋,36697.75,809
桃園市,八德區,新成屋,54025.47,108
桃園市,大園區,中古屋,51069.47,201
桃園市,大園區,新成屋,67878.21,91
桃園市,大溪區,中古屋,27606.7,200
桃園市,大溪區,新成屋,40769.35,23
桃園市,平鎮區,中古屋,34022.44,817
桃園市,平鎮區,新成屋,39858.81,81
桃園市,新屋區,中古屋,48033.38,24
桃園市,新屋區,新成屋,47798.35,20
桃園市,桃園區,中古屋,43562.08,3116
桃園市,桃園區,新成屋,50525.11,277
桃園市,楊梅區,中古屋,24960.95,972
桃園市,楊梅區,新成屋,27981.02,223
桃園市,蘆竹區,中古屋,55887.89,774
桃園市,蘆竹區,新成屋,80188.81,36
桃園市,觀音區,中古屋,31926.89,35
桃園市,觀音區,新成屋,19205.05,106
桃園市,龍潭區,中古屋,35663.74,138
桃園市,龍潭區,新成屋,85318.91,11
桃園市,龜山區,中古屋,57467.84,784
桃園市,龜山區,新成屋,67439.48,167
澎湖縣,馬公市,中古屋,45175.09,43
澎湖縣,馬公市,新成屋,51558.0,2
花蓮縣,光復鄉,中古屋,16584.0,1
花蓮縣,吉安鄉,中古屋,46356.21,117
花蓮縣,吉安鄉,新成屋,28054.0,10
花蓮縣,壽豐鄉,中古屋,20013.0,10
花蓮縣,新城鄉,中古屋,44110.67,15
花蓮縣,新城鄉,新成屋,46387.0,1
花蓮縣,玉里鎮,中古屋,34987.67,12
花蓮縣,瑞穗鄉,中古屋,27152.0,1
花蓮縣,瑞穗鄉,新成屋,46914.0,2
花蓮縣,秀林鄉,中古屋,19150.0,1
花蓮縣,花蓮市,中古屋,44120.16,429
花蓮縣,花蓮市,新成屋,61287.92,24
花蓮縣,鳳林鎮,中古屋,28905.0,2
苗栗縣,三灣鄉,中古屋,9614.0,1
苗栗縣,三義鄉,中古屋,27743.29,7
苗栗縣,公館鄉,中古屋,34797.58,12
苗栗縣,公館鄉,新成屋,57638.83,6
苗栗縣,卓蘭鎮,中古屋,46293.0,6
苗栗縣,南庄鄉,中古屋,32694.0,1
苗栗縣,大湖鄉,中古屋,21595.0,6
苗栗縣,大湖鄉,新成屋,49768.0,1
苗栗縣,後龍鎮,中古屋,32920.4,5
苗栗縣,後龍鎮,新成屋,33991.05,20
苗栗縣,竹南鎮,中古屋,51503.68,234
苗栗縣,竹南鎮,新成屋,47760.3,43
苗栗縣,苑裡鎮,中古屋,36372.58,12
苗栗縣,苑裡鎮,新成屋,85308.0,2
苗栗縣,苗栗市,中古屋,36515.52,109
苗栗縣,苗栗市,新成屋,53935.5,20
苗栗縣,通霄鎮,中古屋,36550.0,5
苗栗縣,造橋鄉,中古屋,48164.5,2
苗栗縣,銅鑼鄉,中古屋,65854.0,1
苗栗縣,銅鑼鄉,新成屋,50064.67,3
苗栗縣,頭份市,中古屋,51889.6,196
苗栗縣,頭份市,新成屋,64508.48,79
金門縣,金城鎮,中古屋,77749.17,6
金門縣,金城鎮,新成屋,85440.0,2
金門縣,金湖鎮,中古屋,68428.86,7
金門縣,金湖鎮,新成屋,70759.88,16
雲林縣,二崙鄉,中古屋,33949.0,2
雲林縣,元長鄉,新成屋,45508.0,1
雲林縣,北港鎮,中古屋,34434.56,36
雲林縣,口湖鄉,中古屋,21681.5,2
雲林縣,古坑鄉,中古屋,36030.33,3
雲林縣,古坑鄉,新成屋,50792.0,3
雲林縣,台西鄉,中古屋,32045.0,2
雲林縣,四湖鄉,中古屋,29763.0,4
雲林縣,土庫鎮,中古屋,33967.55,11
雲林縣,土庫鎮,新成屋,58635.5,2
雲林縣,大埤鄉,中古屋,25309.0,1
雲林縣,崙背鄉,新成屋,57226.0,1
雲林縣,斗六市,中古屋,24992.59,244
雲林縣,斗六市,新成屋,39420.0,7
雲林縣,斗南鎮,中古屋,41615.61,18
雲林縣,斗南鎮,新成屋,63479.5,12
雲林縣,林內鄉,中古屋,23780.0,5
雲林縣,林內鄉,新成屋,39480.5,2
雲林縣,水林鄉,中古屋,41582.0,1
雲林縣,莿桐鄉,中古屋,34745.17,6
雲林縣,虎尾鎮,中古屋,42565.12,50
雲林縣,虎尾鎮,新成屋,68518.5,2
雲林縣,西螺鎮,中古屋,34164.56,36
雲林縣,西螺鎮,新成屋,64570.6,5
雲林縣,麥寮鄉,中古屋,33323.83,12
雲林縣,麥寮鄉,新成屋,62152.0,1
高雄市,三民區,中古屋,44948.05,748
高雄市,三民區,新成屋,47065.99,91
高雄市,仁武區,中古屋,49568.85,136
高雄市,仁武區,新成屋,67986.91,78
高雄市,前金區,中古屋,52369.89,38
高雄市,前金區,新成屋,305.0,5
高雄市,前鎮區,中古屋,41850.91,335
高雄市,前鎮區,新成屋,43646.58,65
高雄市,大寮區,中古屋,26301.66,269
高雄市,大寮區,新成屋,43605.47,19
高雄市,大樹區,中古屋,36784.34,32
高雄市,大樹區,新成屋,64091.8,5
高雄市,大社區,中古屋,34092.33,51
高雄市,大社區,新成屋,15202.75,4
高雄市,小港區,中古屋,40030.16,269
高雄市,小港區,新成屋,69583.45,20
高雄市,岡山區,中古屋,43353.6,113
高雄市,岡山區,新成屋,45587.38,16
高雄市,左營區,中古屋,49892.44,623
高雄市,左營區,新成屋,47529.99,116
高雄市,彌陀區,中古屋,266111.75,4
高雄市,新興區,中古屋,216.0,2
高雄市,旗山區,中古屋,38267.71,17
高雄市,旗津區,中古屋,25817.5,2
高雄市,林園區,中古屋,33904.61,71
高雄市,林園區,新成屋,54542.62,16
高雄市,梓官區,中古屋,66392.6,10
高雄市,梓官區,新成屋,92940.0,2
高雄市,楠梓區,中古屋,29661.51,721
高雄市,楠梓區,新成屋,43767.55,147
高雄市,橋頭區,中古屋,51321.23,35
高雄市,橋頭區,新成屋,64365.12,90
高雄市,湖內區,中古屋,37525.18,39
高雄市,湖內區,新成屋,8038.71,7
高雄市,燕巢區,中古屋,47010.62,8
高雄市,燕巢區,新成屋,87135.0,4
高雄市,甲仙區,中古屋,20372.5,2
高雄市,美濃區,中古屋,22080.82,11
高雄市,苓雅區,中古屋,58099.31,315
高雄市,苓雅區,新成屋,68571.0,36
高雄市,茄萣區,中古屋,28390.63,27
高雄市,路竹區,中古屋,52824.62,13
高雄市,路竹區,新成屋,248.0,1
高雄市,阿蓮區,中古屋,26465.33,6
高雄市,鳥松區,中古屋,48556.69,70
高雄市,鳥松區,新成屋,84769.75,12
高雄市,鳳山區,中古屋,53015.46,927
高雄市,鳳山區,新成屋,55200.43,159
高雄市,鹽埕區,中古屋,47276.5,18
高雄市,鼓山區,中古屋,61465.21,385
高雄市,鼓山區,新成屋,46154.91,46
