縣市,行政區,BUILD,平均單價元平方公尺,交易筆數
台南市,柳營區,中古屋,19968.0,5
台南市,楠西區,中古屋,67096.67,3
台南市,歸仁區,中古屋,20969.17,142
台南市,歸仁區,新成屋,42934.09,11
台南市,永康區,中古屋,27586.34,1731
台南市,永康區,新成屋,47308.94,157
台南市,玉井區,中古屋,22446.17,6
台南市,白河區,中古屋,21602.4,5
台南市,白河區,新成屋,34173.0,1
台南市,西港區,中古屋,19822.89,9
台南市,關廟區,中古屋,21005.31,13
台南市,關廟區,新成屋,36026.0,1
台南市,鹽水區,中古屋,15707.78,27
台南市,麻豆區,中古屋,30320.3,33
台南市,麻豆區,新成屋,37923.62,8
台東縣,卑南鄉,中古屋,12386.14,7
台東縣,台東市,中古屋,22586.52,435
台東縣,台東市,新成屋,28527.5,12
台東縣,太麻里鄉,中古屋,15803.92,13
台東縣,太麻里鄉,新成屋,23933.0,1
台東縣,成功鎮,中古屋,14506.86,7
台東縣,東河鄉,中古屋,18798.6,5
台東縣,池上鄉,中古屋,6536.18,17
台東縣,池上鄉,新成屋,35319.5,2
台東縣,關山鎮,中古屋,19484.14,7
台東縣,鹿野鄉,中古屋,16068.0,1
嘉義市,嘉義市,中古屋,24774.0,1274
嘉義市,嘉義市,新成屋,44666.31,55
嘉義縣,中埔鄉,中古屋,28626.41,27
嘉義縣,中埔鄉,新成屋,32232.0,1
嘉義縣,六腳鄉,中古屋,17269.0,2
嘉義縣,大埔鄉,中古屋,19507.0,1
嘉義縣,大林鎮,中古屋,21651.11,19
嘉義縣,大林鎮,新成屋,45290.0,1
嘉義縣,太保市,中古屋,25132.72,238
嘉義縣,太保市,新成屋,27721.76,50
嘉義縣,布袋鎮,中古屋,14102.4,10
嘉義縣,新港鄉,中古屋,33703.0,3
嘉義縣,朴子市,中古屋,25246.51,96
嘉義縣,朴子市,新成屋,37956.43,7
嘉義縣,東石鄉,中古屋,17584.0,2
嘉義縣,梅山鄉,中古屋,18053.0,1
嘉義縣,民雄鄉,中古屋,20244.89,104
嘉義縣,民雄鄉,新成屋,34258.54,28
嘉義縣,水上鄉,中古屋,21432.0,22
嘉義縣,水上鄉,新成屋,41015.0,1
嘉義縣,溪口鄉,中古屋,30343.0,1
嘉義縣,番路鄉,中古屋,17537.06,16
嘉義縣,竹崎鄉,中古屋,46383.0,1
基隆市,七堵區,中古屋,37751.84,240
基隆市,七堵區,新成屋,51611.05,88
基隆市,中山區,中古屋,28255.66,100
基隆市,中山區,新成屋,39579.33,15
基隆市,中正區,中古屋,25282.08,1052
基隆市,中正區,新成屋,39648.16,124
基隆市,仁愛區,中古屋,42083.54,68
基隆市,仁愛區,新成屋,49529.0,2
基隆市,信義區,中古屋,29965.63,448
基隆市,信義區,新成屋,43131.78,115
基隆市,安樂區,中古屋,29124.06,1058
基隆市,安樂區,新成屋,51120.2,56
基隆市,暖暖區,中古屋,24528.35,390
基隆市,暖暖區,新成屋,40037.19,131
宜蘭縣,三星鄉,中古屋,56890.0,4
宜蘭縣,五結鄉,中古屋,30838.21,82
宜蘭縣,五結鄉,新成屋,44542.67,6
宜蘭縣,冬山鄉,中古屋,36086.33,36
宜蘭縣,冬山鄉,新成屋,37895.5,6
宜蘭縣,南澳鄉,中古屋,4810.0,1
宜蘭縣,員山鄉,中古屋,23540.73,22
宜蘭縣,員山鄉,新成屋,45243.0,1
宜蘭縣,壯圍鄉,中古屋,35284.67,6
宜蘭縣,壯圍鄉,新成屋,41094.0,1
宜蘭縣,宜蘭市,中古屋,33567.78,623
宜蘭縣,宜蘭市,新成屋,51196.63,67
宜蘭縣,礁溪鄉,中古屋,45380.26,341
宜蘭縣,礁溪鄉,新成屋,84593.4,47
宜蘭縣,羅東鎮,中古屋,36719.96,338
宜蘭縣,羅東鎮,新成屋,50748.8,20
宜蘭縣,蘇澳鎮,中古屋,18306.48,29
宜蘭縣,蘇澳鎮,新成屋,26851.43,7
宜蘭縣,頭城鎮,中古屋,33565.17,23
宜蘭縣,頭城鎮,新成屋,56630.08,13
屏東縣,內埔鄉,中古屋,71.0,1
屏東縣,屏東市,中古屋,73.36,11
屏東縣,新園鄉,中古屋,90.0,1
屏東縣,東港鎮,中古屋,93.33,6
屏東縣,潮州鎮,中古屋,67.5,4
彰化縣,二林鎮,中古屋,24397.88,26
彰化縣,二林鎮,新成屋,34178.4,5
彰化縣,二水鄉,中古屋,19590.0,2
彰化縣,伸港鄉,中古屋,28639.31,13
彰化縣,伸港鄉,新成屋,55490.0,3
彰化縣,北斗鎮,中古屋,23220.19,31
彰化縣,北斗鎮,新成屋,35033.7,10
彰化縣,和美鎮,中古屋,23568.1,40
彰化縣,和美鎮,新成屋,43636.8,15
彰化縣,員林市,中古屋,32345.37,188
彰化縣,員林市,新成屋,48180.48,54
彰化縣,埔心鄉,中古屋,21137.0,5
彰化縣,埔心鄉,新成屋,50147.4,5
彰化縣,埔鹽鄉,中古屋,22398.6,5
彰化縣,埔鹽鄉,新成屋,32463.0,1
彰化縣,埤頭鄉,中古屋,25001.22,9
彰化縣,埤頭鄉,新成屋,36608.67,6
彰化縣,大城鄉,中古屋,15856.0,1
彰化縣,大村鄉,中古屋,38798.5,2
彰化縣,彰化市,中古屋,32850.92,448
彰化縣,彰化市,新成屋,52168.47,51
彰化縣,永靖鄉,中古屋,29321.43,7
彰化縣,永靖鄉,新成屋,21740.0,2
彰化縣,溪州鄉,中古屋,33358.0,3
彰化縣,溪湖鎮,中古屋,28863.79,29
彰化縣,溪湖鎮,新成屋,37294.5,12
彰化縣,田中鎮,中古屋,24429.74,27
彰化縣,田中鎮,新成屋,35058.67,3
彰化縣,田尾鄉,中古屋,23724.8,5
彰化縣,社頭鄉,中古屋,32809.36,14
彰化縣,社頭鄉,新成屋,43434.0,1
彰化縣,福興鄉,中古屋,22400.8,10
彰化縣,秀水鄉,中古屋,31737.33,12
彰化縣,秀水鄉,新成屋,39054.17,6
彰化縣,竹塘鄉,中古屋,21286.5,2
彰化縣,線西鄉,中古屋,20411.0,5
彰化縣,芬園鄉,中古屋,19650.0,1
彰化縣,花壇鄉,中古屋,32552.21,14
彰化縣,花壇鄉,新成屋,37093.23,26
彰化縣,芳苑鄉,中古屋,13510.5,2
彰化縣,鹿港鎮,中古屋,29422.58,52
彰化縣,鹿港鎮,新成屋,62321.83,6
新北市,三峽區,中古屋,61647.2,901
新北市,三峽區,新成屋,75543.63,172
新北市,三芝區,中古屋,23565.67,272
新北市,三重區,中古屋,98649.62,1338
新北市,三重區,新成屋,119121.14,724
新北市,中和區,中古屋,108931.93,2574
新北市,中和區,新成屋,118865.02,1141
新北市,五股區,中古屋,57550.97,305
新北市,五股區,新成屋,75435.91,94
新北市,八里區,中古屋,57928.37,365
新北市,八里區,新成屋,71728.43,310
新北市,土城區,中古屋,89167.57,1205
新北市,土城區,新成屋,96816.77,142
新北市,新店區,中古屋,104778.27,1339
新北市,新店區,新成屋,117358.18,331
新北市,新莊區,中古屋,78450.87,1932
新北市,新莊區,新成屋,101304.23,880
新北市,板橋區,中古屋,108142.58,1875
新北市,板橋區,新成屋,140905.77,1010
新北市,林口區,中古屋,65506.06,914
新北市,林口區,新成屋,74070.08,1213
新北市,樹林區,中古屋,64509.46,710
新北市,樹林區,新成屋,73899.47,361
新北市,永和區,中古屋,114593.07,705
新北市,永和區,新成屋,108647.88,192
新北市,汐止區,中古屋,75045.95,2088
新北市,汐止區,新成屋,95113.43,758
新北市,泰山區,中古屋,71322.19,226
新北市,泰山區,新成屋,79597.29,63
新北市,淡水區,中古屋,58495.75,2205
新北市,淡水區,新成屋,69313.59,1521
新北市,深坑區,中古屋,73193.59,51
新北市,深坑區,新成屋,84703.3,23
新北市,瑞芳區,中古屋,38988.5,4
新北市,石碇區,中古屋,30723.0,3
新北市,萬里區,中古屋,23629.5,18
新北市,蘆洲區,中古屋,93566.05,1158
新北市,蘆洲區,新成屋,125935.13,410
新北市,金山區,中古屋,26896.37,27
新北市,金山區,新成屋,32865.0,3
新北市,雙溪區,中古屋,22656.0,2
新北市,鶯歌區,中古屋,45222.94,320
新北市,鶯歌區,新成屋,48548.78,46
新竹市,新竹市,中古屋,46312.88,1617
新竹市,新竹市,新成屋,59757.02,915
新竹縣,北埔鄉,中古屋,24281.0,2
新竹縣,北埔鄉,新成屋,37202.0,1
新竹縣,寶山鄉,中古屋,26409.94,33
新竹縣,峨眉鄉,中古屋,13693.0,1
新竹縣,新埔鎮,中古屋,33349.56,9
新竹縣,新豐鄉,中古屋,34580.46,69
新竹縣,新豐鄉,新成屋,32614.31,13
新竹縣,湖口鄉,中古屋,26688.64,76
新竹縣,湖口鄉,新成屋,36492.12,24
新竹縣,竹北市,中古屋,53977.83,788
新竹縣,竹北市,新成屋,62764.58,1520
新竹縣,竹東鎮,中古屋,28584.84,619
新竹縣,竹東鎮,新成屋,51426.22,91
新竹縣,芎林鄉,中古屋,27923.31,13
新竹縣,關西鎮,中古屋,20567.19,26
新竹縣,關西鎮,新成屋,32920.0,1
桃園市,中壢區,中古屋,42087.19,3430
桃園市,中壢區,新成屋,57799.29,683
桃園市,八德區,中古屋,38462.93,845
桃園市,八德區,新成屋,52496.13,218
桃園市,大園區,中古屋,42912.05,82
桃園市,大園區,新成屋,50700.99,69
桃園市,大溪區,中古屋,31597.31,191
桃園市,大溪區,新成屋,39803.19,26
桃園市,平鎮區,中古屋,37810.62,1555
桃園市,平鎮區,新成屋,49821.8,892
桃園市,復興區,中古屋,7700.5,2
桃園市,新屋區,中古屋,34127.17,35
桃園市,新屋區,新成屋,42616.93,14
桃園市,桃園區,中古屋,50599.35,5183
桃園市,桃園區,新成屋,65156.86,759
桃園市,楊梅區,中古屋,26743.63,1142
桃園市,楊梅區,新成屋,41817.88,187
桃園市,蘆竹區,中古屋,53958.83,1827
桃園市,蘆竹區,新成屋,74863.27,572
桃園市,觀音區,中古屋,25031.24,76
桃園市,觀音區,新成屋,32578.0,10
桃園市,龍潭區,中古屋,24751.91,223
桃園市,龍潭區,新成屋,28736.31,16
桃園市,龜山區,中古屋,55462.47,811
桃園市,龜山區,新成屋,66117.59,447
澎湖縣,馬公市,中古屋,35022.61,70
澎湖縣,馬公市,新成屋,42546.67,3
花蓮縣,光復鄉,中古屋,17100.29,7
花蓮縣,吉安鄉,中古屋,31626.43,234
花蓮縣,吉安鄉,新成屋,41546.42,24
花蓮縣,壽豐鄉,中古屋,13860.08,53
花蓮縣,富里鄉,中古屋,17642.0,1
花蓮縣,新城鄉,中古屋,21584.34,32
花蓮縣,新城鄉,新成屋,36682.0,1
花蓮縣,玉里鎮,中古屋,20436.88,8
花蓮縣,玉里鎮,新成屋,31815.29,7
花蓮縣,瑞穗鄉,中古屋,17630.0,7
花蓮縣,花蓮市,中古屋,26235.88,780
花蓮縣,花蓮市,新成屋,48259.98,40
花蓮縣,鳳林鎮,中古屋,18555.5,4
花蓮縣,鳳林鎮,新成屋,32538.0,1
苗栗縣,三灣鄉,中古屋,47736.0,1
苗栗縣,三義鄉,中古屋,34783.0,1
苗栗縣,公館鄉,中古屋,21953.05,20
苗栗縣,公館鄉,新成屋,35479.42,12
苗栗縣,卓蘭鎮,中古屋,28713.0,3
苗栗縣,南庄鄉,中古屋,42541.5,2
苗栗縣,大湖鄉,中古屋,29648.8,5
苗栗縣,後龍鎮,中古屋,29401.14,7
苗栗縣,竹南鎮,中古屋,26521.29,224
苗栗縣,竹南鎮,新成屋,38876.72,141
苗栗縣,苑裡鎮,中古屋,23183.44,9
苗栗縣,苑裡鎮,新成屋,42732.0,3
苗栗縣,苗栗市,中古屋,27019.94,200
苗栗縣,苗栗市,新成屋,38711.55,11
苗栗縣,通霄鎮,中古屋,27394.75,4
苗栗縣,通霄鎮,新成屋,36194.0,1
苗栗縣,銅鑼鄉,中古屋,33870.0,2
苗栗縣,頭份市,中古屋,30300.27,277
苗栗縣,頭份市,新成屋,43685.22,108
苗栗縣,頭屋鄉,中古屋,26530.5,2
金門縣,金城鎮,中古屋,59815.25,4
金門縣,金城鎮,新成屋,63334.67,12
金門縣,金寧鄉,中古屋,37996.0,1
金門縣,金寧鄉,新成屋,20687.5,2
金門縣,金湖鎮,中古屋,63270.2,5
雲林縣,二崙鄉,中古屋,22298.33,3
雲林縣,北港鎮,中古屋,28921.04,26
雲林縣,北港鎮,新成屋,38866.29,7
雲林縣,口湖鄉,中古屋,14010.0,1
雲林縣,古坑鄉,中古屋,12732.0,3
雲林縣,台西鄉,中古屋,14242.5,4
雲林縣,四湖鄉,中古屋,13297.5,2
雲林縣,土庫鎮,中古屋,16455.27,11
雲林縣,土庫鎮,新成屋,31110.46,13
雲林縣,大埤鄉,中古屋,15512.0,2
雲林縣,崙背鄉,中古屋,13026.0,2
雲林縣,斗六市,中古屋,25487.35,204
雲林縣,斗六市,新成屋,46161.44,98
雲林縣,斗南鎮,中古屋,16006.45,47
雲林縣,東勢鄉,中古屋,12580.0,2
雲林縣,林內鄉,中古屋,13430.0,5
雲林縣,水林鄉,中古屋,15806.75,4
雲林縣,莿桐鄉,中古屋,21257.82,11
雲林縣,虎尾鎮,中古屋,23312.67,173
雲林縣,虎尾鎮,新成屋,33036.31,16
雲林縣,褒忠鄉,中古屋,23842.0,2
雲林縣,西螺鎮,中古屋,18552.94,33
雲林縣,西螺鎮,新成屋,30059.5,2
雲林縣,麥寮鄉,中古屋,22410.44,16
高雄市,三民區,中古屋,36763.72,1603
高雄市,三民區,新成屋,62937.89,229
高雄市,仁武區,中古屋,36047.61,179
高雄市,仁武區,新成屋,60288.28,122
高雄市,前金區,中古屋,40947.11,98
高雄市,前金區,新成屋,60249.57,14
高雄市,前鎮區,中古屋,36673.84,529
高雄市,前鎮區,新成屋,45429.74,43
高雄市,大寮區,中古屋,19041.15,289
高雄市,大寮區,新成屋,41751.82,11
高雄市,大樹區,中古屋,13911.22,36
高雄市,大社區,中古屋,28577.15,87
高雄市,大社區,新成屋,48510.4,5
高雄市,小港區,中古屋,24815.61,388
高雄市,小港區,新成屋,63167.6,42
高雄市,岡山區,中古屋,28504.9,145
高雄市,岡山區,新成屋,53652.4,5
高雄市,左營區,中古屋,42959.93,1322
高雄市,左營區,新成屋,52834.41,349
高雄市,彌陀區,中古屋,20160.0,2
高雄市,新興區,中古屋,38235.96,96
高雄市,新興區,新成屋,77157.4,5
高雄市,旗山區,中古屋,23329.33,15
高雄市,旗津區,中古屋,18897.2,5
高雄市,林園區,中古屋,14584.26,70
高雄市,林園區,新成屋,29757.3,10
高雄市,梓官區,中古屋,24980.18,22
高雄市,梓官區,新成屋,30703.0,2
高雄市,楠梓區,中古屋,29559.17,798
高雄市,楠梓區,新成屋,43558.83,387
高雄市,橋頭區,中古屋,23814.07,28
高雄市,橋頭區,新成屋,59978.05,22
高雄市,永安區,中古屋,18507.0,3
高雄市,湖內區,中古屋,15779.06,50
高雄市,湖內區,新成屋,34591.21,14
高雄市,燕巢區,中古屋,16696.0,8
高雄市,燕巢區,新成屋,46762.5,2
高雄市,美濃區,中古屋,20775.08,12
高雄市,美濃區,新成屋,31514.0,2
高雄市,苓雅區,中古屋,39281.56,641
高雄市,苓雅區,新成屋,73648.43,94
高雄市,茄萣區,中古屋,14173.79,24
高雄市,茄萣區,新成屋,31362.6,5
高雄市,路竹區,中古屋,28846.77,26
高雄市,路竹區,新成屋,45233.0,6
高雄市,阿蓮區,中古屋,35263.5,4
高雄市,阿蓮區,新成屋,34801.13,15
高雄市,鳥松區,中古屋,34023.16,145
高雄市,鳥松區,新成屋,72880.09,35
高雄市,鳳山區,中古屋,33249.81,1056
高雄市,鳳山區,新成屋,49503.72,496
高雄市,鹽埕區,中古屋,24639.25,72
高雄市,鼓山區,中古屋,49349.17,928
高雄市,鼓山區,新成屋,64930.23,612
