縣市,行政區,BUILD,平均單價元平方公尺,交易筆數
台中市,神岡區,新成屋,48123.0,3
台中市,西區,中古屋,43192.24,905
台中市,西區,新成屋,70847.48,73
台中市,西屯區,中古屋,44156.57,1551
台中市,西屯區,新成屋,62674.97,495
台中市,豐原區,中古屋,32704.19,284
台中市,豐原區,新成屋,48067.22,27
台中市,霧峰區,中古屋,35334.45,38
台中市,霧峰區,新成屋,34640.29,14
台中市,龍井區,中古屋,26010.66,137
台中市,龍井區,新成屋,37163.47,38
台北市,中山區,中古屋,141681.47,828
台北市,中山區,新成屋,132501.66,288
台北市,中正區,中古屋,154586.11,327
台北市,中正區,新成屋,204891.57,83
台北市,信義區,中古屋,157827.85,563
台北市,信義區,新成屋,226794.96,104
台北市,內湖區,中古屋,133555.64,1084
台北市,內湖區,新成屋,155579.94,417
台北市,北投區,中古屋,109103.39,618
台北市,北投區,新成屋,139542.63,259
台北市,南港區,中古屋,124712.42,240
台北市,南港區,新成屋,186472.92,415
台北市,士林區,中古屋,122680.24,654
台北市,士林區,新成屋,166050.99,278
台北市,大同區,中古屋,127946.37,112
台北市,大同區,新成屋,109777.77,43
台北市,大安區,中古屋,177909.29,648
台北市,大安區,新成屋,244791.19,187
台北市,文山區,中古屋,114277.97,617
台北市,文山區,新成屋,137287.77,370
台北市,松山區,中古屋,160387.09,474
台北市,松山區,新成屋,250198.02,52
台北市,萬華區,中古屋,97727.46,191
台北市,萬華區,新成屋,132192.71,35
台南市,七股區,中古屋,14351.0,1
台南市,下營區,中古屋,20344.0,2
台南市,下營區,新成屋,28984.0,4
台南市,中西區,中古屋,26036.22,321
台南市,中西區,新成屋,59609.33,12
台南市,仁德區,中古屋,25266.4,141
台南市,仁德區,新成屋,36619.45,110
台南市,佳里區,中古屋,21955.85,33
台南市,佳里區,新成屋,32869.3,20
台南市,六甲區,中古屋,21997.86,7
台南市,六甲區,新成屋,26919.0,1
台南市,北區,中古屋,29614.09,467
台南市,北區,新成屋,35794.33,301
台南市,北門區,中古屋,19534.0,2
台南市,南區,中古屋,24184.85,321
台南市,南區,新成屋,51065.35,20
台南市,善化區,中古屋,17838.17,60
台南市,善化區,新成屋,36323.31,29
台南市,大內區,中古屋,6990.0,1
台南市,學甲區,中古屋,14477.14,7
台南市,學甲區,新成屋,26623.5,2
台南市,安南區,中古屋,26431.45,266
台南市,安南區,新成屋,44862.33,126
台南市,安定區,中古屋,16515.82,11
台南市,安定區,新成屋,35312.5,2
台南市,安平區,中古屋,25610.48,546
台南市,安平區,新成屋,52578.45,38
台南市,官田區,中古屋,16732.0,7
台南市,將軍區,中古屋,13604.0,2
台南市,山上區,中古屋,20507.0,2
台南市,左鎮區,中古屋,12346.0,1
台南市,後壁區,中古屋,17575.67,3
台南市,新化區,中古屋,20146.79,33
台南市,新市區,中古屋,22557.81,58
台南市,新市區,新成屋,38216.93,14
台南市,新營區,中古屋,19613.14,145
台南市,新營區,新成屋,43416.75,4
台南市,東區,中古屋,31025.81,998
台南市,東區,新成屋,51705.04,119
台南市,東山區,中古屋,18040.5,4
台南市,柳營區,中古屋,15166.88,8
台南市,楠西區,中古屋,43078.67,3
台南市,楠西區,新成屋,25199.0,1
台南市,歸仁區,中古屋,22832.83,81
台南市,歸仁區,新成屋,38259.8,5
台南市,永康區,中古屋,26892.1,1129
台南市,永康區,新成屋,32982.47,462
台南市,玉井區,中古屋,24780.18,11
台南市,白河區,中古屋,27936.0,4
台南市,白河區,新成屋,30644.25,4
台南市,西港區,中古屋,16797.5,12
台南市,西港區,新成屋,32707.0,1
台南市,關廟區,中古屋,18114.45,11
台南市,鹽水區,中古屋,17265.87,23
台南市,鹽水區,新成屋,33166.0,1
台南市,麻豆區,中古屋,22863.44,39
台南市,麻豆區,新成屋,38098.1,20
台東縣,卑南鄉,中古屋,9444.88,8
台東縣,台東市,中古屋,22496.17,315
台東縣,台東市,新成屋,34204.5,6
台東縣,太麻里鄉,中古屋,16991.6,20
台東縣,成功鎮,中古屋,16536.4,5
台東縣,東河鄉,中古屋,16801.33,3
台東縣,池上鄉,中古屋,20866.0,5
台東縣,池上鄉,新成屋,36762.0,3
台東縣,關山鎮,中古屋,30087.5,2
台東縣,鹿野鄉,中古屋,11725.0,2
嘉義市,嘉義市,中古屋,25249.83,866
嘉義市,嘉義市,新成屋,51072.71,68
嘉義縣,中埔鄉,中古屋,31031.38,24
嘉義縣,中埔鄉,新成屋,30227.0,1
嘉義縣,六腳鄉,中古屋,22077.0,1
嘉義縣,大林鎮,中古屋,23770.0,13
嘉義縣,大林鎮,新成屋,48653.0,1
嘉義縣,太保市,中古屋,23162.2,151
嘉義縣,太保市,新成屋,31909.08,37
嘉義縣,布袋鎮,中古屋,11997.33,3
嘉義縣,新港鄉,中古屋,21996.0,3
嘉義縣,朴子市,中古屋,18597.29,51
嘉義縣,朴子市,新成屋,36981.86,7
嘉義縣,東石鄉,中古屋,12307.4,5
嘉義縣,梅山鄉,中古屋,14357.0,1
嘉義縣,民雄鄉,中古屋,18585.45,74
嘉義縣,民雄鄉,新成屋,37549.0,7
嘉義縣,水上鄉,中古屋,30146.4,5
嘉義縣,番路鄉,中古屋,19796.0,14
嘉義縣,竹崎鄉,中古屋,19025.0,1
嘉義縣,義竹鄉,中古屋,17917.5,2
嘉義縣,鹿草鄉,中古屋,24371.0,1
基隆市,七堵區,中古屋,35299.67,132
基隆市,七堵區,新成屋,53053.56,48
基隆市,中山區,中古屋,24489.06,63
基隆市,中山區,新成屋,34936.67,9
基隆市,中正區,中古屋,23954.16,525
基隆市,中正區,新成屋,41597.81,62
基隆市,仁愛區,中古屋,34012.06,47
基隆市,仁愛區,新成屋,79250.0,2
基隆市,信義區,中古屋,28168.86,273
基隆市,信義區,新成屋,43427.21,28
基隆市,安樂區,中古屋,28223.95,628
基隆市,安樂區,新成屋,46338.57,53
基隆市,暖暖區,中古屋,24849.43,242
基隆市,暖暖區,新成屋,39057.33,42
宜蘭縣,五結鄉,中古屋,28437.99,79
宜蘭縣,五結鄉,新成屋,43262.33,3
宜蘭縣,冬山鄉,中古屋,37997.77,43
宜蘭縣,冬山鄉,新成屋,51513.0,5
宜蘭縣,員山鄉,中古屋,26284.47,15
宜蘭縣,壯圍鄉,中古屋,38192.5,2
宜蘭縣,壯圍鄉,新成屋,31350.0,1
宜蘭縣,宜蘭市,中古屋,31900.35,447
宜蘭縣,宜蘭市,新成屋,50273.04,27
宜蘭縣,礁溪鄉,中古屋,47935.11,226
宜蘭縣,礁溪鄉,新成屋,76674.25,52
宜蘭縣,羅東鎮,中古屋,34623.46,301
宜蘭縣,羅東鎮,新成屋,40323.56,16
宜蘭縣,蘇澳鎮,中古屋,20070.36,28
宜蘭縣,蘇澳鎮,新成屋,28069.5,4
宜蘭縣,頭城鎮,中古屋,28479.89,9
宜蘭縣,頭城鎮,新成屋,40196.0,1
屏東縣,屏東市,中古屋,158.0,2
屏東縣,東港鎮,中古屋,437.5,2
屏東縣,潮州鎮,中古屋,53.6,5
彰化縣,二林鎮,中古屋,17868.67,18
彰化縣,二林鎮,新成屋,30214.5,2
彰化縣,伸港鄉,中古屋,25639.43,7
彰化縣,伸港鄉,新成屋,27889.0,1
彰化縣,北斗鎮,中古屋,19131.15,26
彰化縣,北斗鎮,新成屋,45322.0,3
彰化縣,和美鎮,中古屋,28078.0,49
彰化縣,和美鎮,新成屋,27812.54,13
彰化縣,員林市,中古屋,30975.27,173
彰化縣,員林市,新成屋,43274.83,24
彰化縣,埔心鄉,中古屋,26596.75,4
彰化縣,埔鹽鄉,新成屋,35872.0,1
彰化縣,埤頭鄉,新成屋,38886.33,3
彰化縣,大村鄉,中古屋,31592.33,3
彰化縣,大村鄉,新成屋,28302.0,1
彰化縣,彰化市,中古屋,31575.96,322
彰化縣,彰化市,新成屋,51779.83,42
彰化縣,永靖鄉,中古屋,27100.0,1
彰化縣,溪州鄉,中古屋,20977.33,3
彰化縣,溪湖鎮,中古屋,32438.14,22
彰化縣,溪湖鎮,新成屋,36328.4,5
彰化縣,田中鎮,中古屋,20056.39,18
彰化縣,田中鎮,新成屋,36765.0,1
彰化縣,田尾鄉,中古屋,24852.0,1
彰化縣,田尾鄉,新成屋,33906.5,4
彰化縣,社頭鄉,中古屋,31400.83,6
彰化縣,社頭鄉,新成屋,47642.0,2
彰化縣,福興鄉,中古屋,20477.18,11
彰化縣,秀水鄉,中古屋,29493.5,6
彰化縣,秀水鄉,新成屋,31104.5,2
彰化縣,竹塘鄉,中古屋,17558.0,3
彰化縣,線西鄉,中古屋,22210.5,2
彰化縣,線西鄉,新成屋,37847.0,1
彰化縣,芬園鄉,中古屋,23533.0,4
彰化縣,芬園鄉,新成屋,27706.0,1
彰化縣,花壇鄉,中古屋,31417.23,13
彰化縣,花壇鄉,新成屋,24725.0,1
彰化縣,鹿港鎮,中古屋,26641.27,26
彰化縣,鹿港鎮,新成屋,58596.75,4
新北市,三峽區,中古屋,55197.93,581
新北市,三峽區,新成屋,74993.41,171
新北市,三芝區,中古屋,22351.37,164
新北市,三重區,中古屋,94550.62,871
新北市,三重區,新成屋,105465.77,333
新北市,中和區,中古屋,98951.75,1359
新北市,中和區,新成屋,109717.15,621
新北市,五股區,中古屋,59208.22,219
新北市,五股區,新成屋,69637.77,74
新北市,八里區,中古屋,54441.72,257
新北市,八里區,新成屋,61503.19,79
新北市,土城區,中古屋,84599.24,911
新北市,土城區,新成屋,91622.32,112
新北市,坪林區,中古屋,115397.0,1
新北市,新店區,中古屋,102215.62,952
新北市,新店區,新成屋,133332.18,235
新北市,新莊區,中古屋,79184.59,1391
新北市,新莊區,新成屋,98148.73,539
新北市,板橋區,中古屋,104374.35,1363
新北市,板橋區,新成屋,116983.67,470
新北市,林口區,中古屋,62056.06,482
新北市,林口區,新成屋,73753.45,605
新北市,樹林區,中古屋,61399.26,460
新北市,樹林區,新成屋,69690.41,253
新北市,永和區,中古屋,112467.1,498
新北市,永和區,新成屋,100453.03,101
新北市,汐止區,中古屋,70905.05,1656
新北市,汐止區,新成屋,88520.69,355
新北市,泰山區,中古屋,71664.65,161
新北市,泰山區,新成屋,80934.59,46
新北市,淡水區,中古屋,54109.38,1589
新北市,淡水區,新成屋,67800.61,1171
新北市,深坑區,中古屋,70405.05,63
新北市,深坑區,新成屋,65519.88,8
新北市,瑞芳區,中古屋,21841.38,21
新北市,石碇區,中古屋,29320.33,9
新北市,石門區,中古屋,13612.0,1
新北市,萬里區,中古屋,34185.29,24
新北市,蘆洲區,中古屋,88066.89,825
新北市,蘆洲區,新成屋,108345.96,183
新北市,貢寮區,中古屋,15530.0,5
新北市,金山區,中古屋,24723.0,13
新北市,金山區,新成屋,34378.5,6
新北市,雙溪區,中古屋,23610.0,3
新北市,鶯歌區,中古屋,43842.79,262
新北市,鶯歌區,新成屋,51153.06,32
新竹市,新竹市,中古屋,45437.01,1189
新竹市,新竹市,新成屋,38959.09,1616
新竹縣,寶山鄉,中古屋,32161.56,18
新竹縣,新埔鎮,中古屋,31414.0,5
新竹縣,新豐鄉,中古屋,30807.52,56
新竹縣,新豐鄉,新成屋,55596.33,6
新竹縣,橫山鄉,新成屋,32225.0,1
新竹縣,湖口鄉,中古屋,25363.16,58
新竹縣,湖口鄉,新成屋,35175.47,19
新竹縣,竹北市,中古屋,44765.59,645
新竹縣,竹北市,新成屋,54596.36,723
新竹縣,竹東鎮,中古屋,26927.72,323
新竹縣,竹東鎮,新成屋,47692.18,78
新竹縣,芎林鄉,中古屋,23623.67,9
新竹縣,關西鎮,中古屋,28587.78,9
新竹縣,關西鎮,新成屋,37068.5,2
桃園市,中壢區,中古屋,40221.82,2684
桃園市,中壢區,新成屋,54021.13,554
桃園市,八德區,中古屋,34928.13,643
桃園市,八德區,新成屋,47928.3,228
桃園市,大園區,中古屋,38141.22,110
桃園市,大園區,新成屋,52290.03,146
桃園市,大溪區,中古屋,28232.59,160
桃園市,大溪區,新成屋,49256.25,8
桃園市,平鎮區,中古屋,35367.6,960
桃園市,平鎮區,新成屋,43283.91,447
桃園市,新屋區,中古屋,23833.07,15
桃園市,新屋區,新成屋,39572.75,4
桃園市,桃園區,中古屋,47734.27,3985
桃園市,桃園區,新成屋,58832.0,541
桃園市,楊梅區,中古屋,25447.43,606
桃園市,楊梅區,新成屋,39800.91,129
桃園市,蘆竹區,中古屋,52755.89,1340
桃園市,蘆竹區,新成屋,56157.71,300
桃園市,觀音區,中古屋,25662.71,41
桃園市,觀音區,新成屋,34246.0,2
桃園市,龍潭區,中古屋,20933.26,314
桃園市,龍潭區,新成屋,42662.12,25
桃園市,龜山區,中古屋,47318.63,614
桃園市,龜山區,新成屋,63711.95,184
澎湖縣,馬公市,中古屋,20534.78,40
花蓮縣,光復鄉,中古屋,17304.0,6
花蓮縣,吉安鄉,中古屋,26145.64,182
花蓮縣,吉安鄉,新成屋,46756.32,25
花蓮縣,壽豐鄉,中古屋,16812.13,31
花蓮縣,新城鄉,中古屋,21335.0,23
花蓮縣,新城鄉,新成屋,29119.0,1
花蓮縣,玉里鎮,中古屋,18500.88,8
花蓮縣,玉里鎮,新成屋,32241.0,1
花蓮縣,瑞穗鄉,中古屋,20256.5,2
花蓮縣,花蓮市,中古屋,24680.63,553
花蓮縣,花蓮市,新成屋,47834.49,37
花蓮縣,鳳林鎮,中古屋,17773.5,2
苗栗縣,三灣鄉,中古屋,28560.0,1
苗栗縣,公館鄉,中古屋,23659.33,9
苗栗縣,公館鄉,新成屋,31098.0,1
苗栗縣,卓蘭鎮,中古屋,15457.0,3
苗栗縣,南庄鄉,中古屋,8705.0,1
苗栗縣,大湖鄉,中古屋,33984.0,2
苗栗縣,後龍鎮,中古屋,24771.0,2
苗栗縣,竹南鎮,中古屋,29627.76,157
苗栗縣,竹南鎮,新成屋,36403.4,84
苗栗縣,苑裡鎮,中古屋,20678.33,3
苗栗縣,苑裡鎮,新成屋,42280.0,2
苗栗縣,苗栗市,中古屋,24245.66,92
苗栗縣,苗栗市,新成屋,40924.38,24
苗栗縣,通霄鎮,中古屋,31405.4,5
苗栗縣,造橋鄉,中古屋,21052.5,2
苗栗縣,頭份市,中古屋,28034.83,285
苗栗縣,頭份市,新成屋,40202.69,65
金門縣,金城鎮,中古屋,48793.0,2
金門縣,金城鎮,新成屋,63594.5,4
金門縣,金寧鄉,新成屋,50261.2,5
金門縣,金湖鎮,中古屋,15840.67,3
雲林縣,二崙鄉,中古屋,15349.33,3
雲林縣,北港鎮,中古屋,20381.82,28
雲林縣,古坑鄉,中古屋,18107.67,6
雲林縣,台西鄉,中古屋,18457.0,2
雲林縣,四湖鄉,中古屋,20899.0,2
雲林縣,土庫鎮,中古屋,17740.17,6
雲林縣,土庫鎮,新成屋,31515.75,4
雲林縣,大埤鄉,中古屋,45468.0,1
雲林縣,崙背鄉,新成屋,37242.0,1
雲林縣,斗六市,中古屋,23523.66,196
雲林縣,斗六市,新成屋,47370.37,35
雲林縣,斗南鎮,中古屋,19213.79,24
雲林縣,東勢鄉,中古屋,15015.0,1
雲林縣,林內鄉,中古屋,13564.2,5
雲林縣,水林鄉,中古屋,24012.0,1
雲林縣,莿桐鄉,中古屋,12835.5,6
雲林縣,虎尾鎮,中古屋,22198.59,183
雲林縣,虎尾鎮,新成屋,37213.84,19
雲林縣,褒忠鄉,中古屋,16457.0,2
雲林縣,西螺鎮,中古屋,18426.0,13
雲林縣,西螺鎮,新成屋,30535.4,5
雲林縣,麥寮鄉,中古屋,18838.31,16
高雄市,三民區,中古屋,35367.94,1102
高雄市,三民區,新成屋,52031.03,121
高雄市,前金區,中古屋,40162.73,98
高雄市,前金區,新成屋,48657.73,11
高雄市,前鎮區,中古屋,34743.2,400
高雄市,前鎮區,新成屋,50644.15,60
高雄市,小港區,中古屋,24458.47,247
高雄市,小港區,新成屋,49040.75,65
高雄市,左營區,中古屋,39404.37,1045
高雄市,左營區,新成屋,45707.68,217
高雄市,新興區,中古屋,40356.04,45
高雄市,旗津區,中古屋,23169.0,4
高雄市,楠梓區,中古屋,28943.83,530
高雄市,楠梓區,新成屋,45264.95,143
高雄市,苓雅區,中古屋,36443.55,431
高雄市,苓雅區,新成屋,88004.11,56
高雄市,鹽埕區,中古屋,23078.5,42
高雄市,鹽埕區,新成屋,52618.6,5
高雄市,鼓山區,中古屋,45471.19,662
高雄市,鼓山區,新成屋,65038.44,334
